LPT nnnnn.nnnn
        YYYYMMDDHH _A_[km2] cen_lat.__ cen_lon.__ Nobj
        2012082409  4802657      21.09     133.43  1
        2012082412  4662792      20.98     133.53  1
        2012082415  4511757      21.01     133.37  1
        2012082418  4466505      21.21     132.99  1
        2012082421  4340308      21.25     132.80  1
        2012082500  4188569      21.32     132.51  1
        2012082503  4119869      21.21     132.22  1
        2012082506  3939774      21.16     132.15  1
        2012082509  3769461      20.92     132.10  1
        2012082512  3673469      20.89     132.10  1
        2012082515  3609413      20.92     132.00  1
        2012082518  3558742      21.03     131.75  1
        2012082521  3499229      21.11     131.51  1
        2012082600  3518606      21.20     131.17  1
        2012082603  3429375      21.36     130.95  1
        2012082606  3328241      21.48     130.77  1
        2012082609  3285681      21.67     130.44  1
        2012082612  3209947      21.74     130.34  1
        2012082615  3155692      21.86     130.30  1
        2012082618  3061069      22.01     130.24  1
        2012082621  2898190      22.20     130.14  1
        2012082700  2800712      22.37     130.09  1
        2012082703  2672229      22.68     129.93  1
        2012082706  2539812      22.96     129.94  1
        2012082709  2424411      23.41     129.79  1
        2012082712  2411281      23.88     129.54  1
        2012082715  2354978      24.28     129.39  1
        2012082718  2524232      24.71     128.67  1
        2012082721  2494758      25.18     128.40  1
        2012082800  2532551      25.77     128.15  1
        2012082803  2554064      26.46     127.85  1
        2012082806  2507064      27.35     127.74  1
        2012082809  2431718      28.10     127.45  1
        2012082812  2353547      28.89     127.21  1
        2012082815  2249232      29.52     126.99  1
        2012082818  2195720      30.20     126.75  1
        2012082821  2127448      30.83     126.62  1
        2012082900  2043224      31.30     126.49  1
        2012082903  1982443      31.81     126.41  1
        2012082906  1942601      32.32     126.32  1
        2012082909  1849077      32.89     126.25  1
        2012082912  1710602      33.82     126.17  1
        2012082915  1611927      34.32     126.11  1
        2012082918  1693580      35.70     126.21  1
        2012082921  1691409      36.39     126.23  1
        2012083000  1648712      36.89     126.25  1
        2012083003  1623534      37.56     126.30  1
        2012083006  1569946      38.23     126.40  1
        2012083009  1499281      38.86     126.51  1
        2012083012  1373843      39.60     126.69  1
        2012083015  1217600      40.40     126.87  1
        2012083018  1086892      41.02     126.98  1
        2012083021   803570      42.10     127.39  1
        2012083100   644238      42.93     127.68  1
        2012083103   375247      44.60     128.25  1
LPT     7.0200
        2012071321   440142       1.84     119.04  1
        2012071400   676783       2.57     120.33  1
        2012071403  1032687       3.06     121.12  1
        2012071406  1353842       3.25     121.24  1
        2012071409  1490914       3.28     121.15  1
        2012071412  1461521       3.31     121.38  1
        2012071415  1440407       3.50     121.45  1
        2012071418  1516360       3.66     121.34  1
        2012071421  1578567       3.73     121.05  1
        2012071500  1624536       3.84     121.13  1
        2012071503  1575079       3.95     121.31  1
        2012071506  1510966       4.05     121.48  1
        2012071509  1524885       4.02     121.55  1
        2012071512  1492633       3.98     121.51  1
        2012071515  1454893       3.99     121.63  1
        2012071518  1617761       3.70     122.17  1
        2012071521  1617236       3.54     122.47  1
        2012071600  1619707       3.39     123.08  1
        2012071603  1516432       3.36     123.40  1
        2012071606  1512598       3.19     123.78  1
        2012071609  1404057       2.95     124.16  1
        2012071612  1306696       2.30     124.91  1
        2012071615  1205626       1.28     125.77  1
        2012071618  1132058       0.28     126.44  1
        2012071621   765062      -1.60     128.02  1
        2012071700   659225      -1.99     128.10  1
        2012071703   544905      -2.36     128.20  1
        2012071706   402837      -2.67     128.39  1
        2012071718   321775      -2.85     129.42  1
        2012071721   462974      -2.75     129.40  1
        2012071800   595658      -2.69     129.36  1
        2012071803   676654      -2.64     129.31  1
        2012071806   727630      -2.49     129.30  1
        2012071809   774763      -2.33     129.44  1
        2012071812   784126      -2.14     129.61  1
        2012071815   838252      -1.89     129.90  1
        2012071818   961820      -1.46     130.25  1
        2012071821  2567066       7.90     133.33  1
        2012071900  2545700       8.48     133.34  1
        2012071903  2433011       9.52     133.28  1
        2012071906  2388539      10.44     132.93  1
        2012071909  2391041      10.90     132.46  1
        2012071912  2447580      11.07     131.99  1
        2012071915  2611068      10.99     131.41  1
        2012071918  2777112      10.97     130.51  1
        2012071921  2817560      11.04     129.61  1
        2012072000  7964865      14.28     108.12  1
        2012072003  7967043      14.38     107.87  1
        2012072006  3922468       9.93     123.89  1
        2012072009  3657898      10.29     124.08  1
        2012072012  3355026      10.60     124.88  1
        2012072015  3343285      10.61     124.32  1
        2012072018  3387250      10.71     123.87  1
        2012072021  3275698      10.95     123.39  1
        2012072100  3232088      11.27     123.40  1
        2012072103  3275902      11.45     123.57  1
        2012072106  3375845      11.57     123.57  1
        2012072109  3315365      11.76     123.29  1
        2012072112  3365750      11.85     123.22  1
        2012072115  3252016      12.24     122.69  1
        2012072118  3343099      12.30     122.61  1
        2012072121  3165336      12.73     122.20  1
        2012072200  2947628      13.54     121.50  1
        2012072203  2849233      14.10     120.94  1
        2012072206  2787591      14.58     120.50  1
        2012072209  2688439      15.02     120.07  1
        2012072212  2617664      15.35     119.83  1
        2012072215  2587209      15.65     119.43  1
        2012072218  2609659      16.00     119.21  1
        2012072221  2603215      16.27     118.91  1
        2012072300  2629221      16.49     118.57  1
        2012072303  2668277      16.70     118.17  1
        2012072306  2810907      16.97     117.78  1
        2012072309  8453268       6.83     138.01  1
        2012072312  8562711       7.02     137.66  1
        2012072315  9155435       7.34     136.97  1
        2012072318  9314633       7.84     135.84  1
        2012072321  9176670       8.44     134.42  1
        2012072400  9033632       9.01     132.99  1
        2012072403  8542082      10.57     128.95  1
        2012072406  7994065      12.05     125.44  1
        2012072409  7939423      12.49     124.30  2
        2012072412  8048882      12.63     123.83  2
        2012072415  8345012      12.86     123.52  1
        2012072418  8495582      12.73     123.66  1
        2012072421  8417022      12.88     123.21  1
        2012072500  8575044      12.93     123.09  1
        2012072503  8696829      12.94     123.05  1
        2012072506  9021875      12.97     122.81  1
        2012072509  9223497      12.89     122.65  1
        2012072512  9646396      12.57     123.13  1
        2012072515 10072908      12.18     123.84  1
        2012072518 10411246      11.92     124.33  1
        2012072521 10436461      11.80     124.33  1
        2012072600 10440796      11.52     124.85  1
        2012072603 10615728      11.41     125.05  1
        2012072606 10883040      11.40     125.14  1
        2012072609 11298650      11.22     125.88  1
        2012072612 11305666      11.07     126.21  1
        2012072615 11226774      10.91     126.18  1
        2012072618 10756410      10.69     126.44  1
        2012072621  8157500       7.56     136.19  1
        2012072700  7591527       6.45     138.08  1
        2012072703  7639806       6.33     138.39  1
        2012072706  7751689       6.28     138.58  1
        2012072709  7899821       6.28     138.70  1
        2012072712  8193827       6.32     138.86  1
        2012072715  8525272       6.28     139.09  1
        2012072718  8731981       6.32     139.03  1
        2012072721  8799812       6.31     138.96  1
        2012072800  8925988       6.29     138.84  1
        2012072803  9036758       6.23     138.72  1
        2012072806  9092330       6.26     138.45  1
        2012072809  9099617       6.29     138.35  1
        2012072812  9183023       6.35     138.33  1
        2012072815  9270889       6.47     138.17  1
        2012072818  9281506       6.72     137.88  1
        2012072821  9219085       6.92     137.70  1
        2012072900  9265950       7.11     137.49  1
        2012072903  9283676       7.37     137.22  1
        2012072906  9283624       7.60     137.00  1
        2012072909  9233614       7.73     136.92  1
        2012072912  9266674       7.85     136.87  1
        2012072915  9429316       7.96     136.90  1
        2012072918  9648070       8.13     137.06  1
        2012072921  9780067       8.21     137.34  1
        2012073000  9996155       8.31     137.72  1
        2012073003 10207370       8.59     137.85  1
        2012073006 10288978       8.88     137.79  1
        2012073009 10352316       9.10     137.76  1
        2012073012 11080392      10.03     138.51  1
        2012073015 11303641      10.38     138.85  1
        2012073018 11324508      10.75     138.89  1
        2012073021 11279559      11.08     139.13  1
        2012073100 11419001      11.35     139.41  1
        2012073103 11510777      11.73     139.67  1
        2012073106 11483867      12.14     139.87  1
        2012073109 11398189      12.50     140.19  1
        2012073112 11755764      13.04     141.00  1
        2012073115 12143271      13.63     141.82  1
        2012073118 12225302      14.11     142.17  1
        2012073121 12217763      14.43     142.45  1
        2012080100 12237636      14.67     142.53  1
        2012080103 12185717      14.87     142.69  1
        2012080106 12094280      15.10     142.78  1
        2012080109 11912368      15.30     142.81  1
        2012080112 11818324      15.56     142.79  1
        2012080115 11779107      15.88     142.82  1
        2012080118 11283408      16.39     142.27  1
        2012080121 10784710      16.87     141.82  1
        2012080200 10509187      17.31     141.53  1
        2012080203 10223460      17.90     141.26  1
        2012080206  9907528      18.33     141.12  1
        2012080209  9779884      18.50     141.22  1
        2012080212  9699478      18.69     141.38  1
        2012080215  9673793      18.90     141.33  1
        2012080218  9443241      19.18     141.31  1
        2012080221  9347806      19.26     141.39  1
        2012080300  9263541      19.35     141.49  1
        2012080303  9189647      19.48     141.64  1
        2012080306  9098583      19.54     141.78  1
        2012080309  9000959      19.58     141.97  1
        2012080312  9003696      19.53     141.95  1
        2012080315  9030641      19.50     141.95  1
        2012080318  8924189      19.42     142.06  1
        2012080321  8870100      19.13     142.21  1
        2012080400  9098729      18.51     142.47  1
        2012080403  9211234      18.20     142.84  1
        2012080406  9182097      17.88     143.10  1
        2012080409  9149383      17.49     143.34  1
        2012080412  9275519      16.94     143.57  1
        2012080415  9266426      16.25     143.91  1
        2012080418  9133656      15.59     144.12  1
        2012080421  8781229      14.83     145.04  1
        2012080500  8589419      14.00     145.75  1
        2012080503  8400816      13.48     145.66  1
        2012080506  6742293      10.69     141.89  2
        2012080509  6357342       9.82     141.78  2
        2012080512  6212324       9.17     142.02  2
        2012080515  6346765       8.34     142.74  2
        2012080518  6563252       7.37     144.26  2
        2012080521  6709558       6.83     145.40  2
        2012080600  6873377       6.57     146.17  2
        2012080603  7002542       6.51     146.72  2
        2012080606  7012496       6.41     147.04  2
        2012080609  6894186       6.22     147.41  2
        2012080612  7126577       6.30     147.44  2
        2012080615  7340717       6.36     147.53  1
        2012080618  7424487       6.35     147.53  1
        2012080621  7426485       6.50     147.35  1
        2012080700  7414012       6.56     147.37  1
        2012080703  7306951       6.48     147.58  1
        2012080706  7237642       6.50     147.55  1
        2012080709  7236500       6.66     147.41  1
        2012080712  4749026       2.64     157.23  1
        2012080715  4787081       2.83     157.33  1
        2012080718  4690916       3.04     157.17  1
        2012080721  4629186       3.26     156.96  1
        2012080800  4555638       3.59     156.57  1
        2012080803  4493793       4.11     155.95  1
        2012080806  4499832       4.52     155.23  1
        2012080809  4339546       4.82     154.79  1
        2012080812  4275544       4.98     154.18  1
        2012080815  4161887       5.13     153.37  1
        2012080818  4069067       5.25     152.01  1
        2012080821  3753297       5.45     150.67  1
        2012080900  3557438       5.46     149.21  1
        2012080903  3391318       5.47     147.96  1
        2012080906  3214639       5.43     146.80  1
        2012080909  3095516       5.42     146.30  1
        2012080912  3092441       5.49     146.03  1
        2012080915  3113094       5.54     145.90  1
        2012080918  3159292       5.67     145.63  1
        2012080921  3042409       5.52     145.85  1
        2012081000  3058046       5.56     145.85  1
        2012081003  3140047       5.47     145.78  1
        2012081006  3174794       5.38     145.68  1
        2012081009  3166253       5.24     145.68  1
        2012081012  3192998       5.09     145.58  1
        2012081015  3384227       4.80     145.39  1
        2012081018  3552984       4.70     145.16  1
        2012081021  3668549       4.55     145.25  1
        2012081100  3754024       4.45     145.28  1
        2012081103  3905525       4.19     145.58  1
        2012081106  3979510       3.85     145.97  1
        2012081109  3890597       3.41     146.46  1
        2012081112  3931321       3.17     146.85  1
        2012081115  4054978       2.84     147.28  1
        2012081118  4219683       2.53     147.74  1
        2012081121  4086405       1.95     148.66  1
        2012081200  4151144       1.89     148.94  1
        2012081203  4129457       1.80     149.20  1
        2012081206  4077442       1.64     149.47  1
        2012081209  4032810       1.53     149.67  1
        2012081212  4074703       1.52     149.74  1
        2012081215  4234893       1.61     149.67  1
        2012081218  4283840       1.65     149.63  1
        2012081221  4239968       1.56     149.70  1
        2012081300  4291865       1.73     149.58  1
        2012081303  4409247       1.91     149.48  1
        2012081306  4614838       2.36     149.21  1
        2012081309  4740273       2.66     149.06  1
        2012081312  4957209       3.12     148.72  1
        2012081315  6924548       6.33     144.07  1
        2012081318  7052987       6.86     143.40  1
        2012081321  6945970       7.13     143.00  1
        2012081400  7006629       7.52     142.47  1
        2012081403  7034490       7.86     141.96  1
        2012081406  6996989       8.25     141.29  1
        2012081409  6896230       8.62     140.60  1
        2012081412  6973130       8.92     140.10  1
        2012081415  7237509       9.22     139.49  1
        2012081418  7229645       9.69     138.69  1
        2012081421  6965657      10.36     137.47  1
        2012081500  6578071      10.91     136.30  1
        2012081503  6228886      11.56     135.33  1
        2012081506  6209132      11.84     134.61  1
        2012081509  6124977      12.00     134.21  1
        2012081512  6206237      12.17     133.89  1
        2012081515  6301912      12.23     133.56  1
        2012081518  6172089      12.48     132.90  1
        2012081521  5898581      12.68     132.28  1
        2012081600  5922724      12.81     131.99  1
        2012081603  5860356      13.03     131.51  1
        2012081606  5900940      13.18     131.06  1
        2012081609  2719552      16.19     120.09  1
        2012081612  2705372      16.25     119.76  1
        2012081615  2730475      16.35     119.42  1
        2012081618  2740076      16.46     118.96  1
        2012081621  2739516      16.60     118.49  1
        2012081700  2772343      16.74     118.14  1
        2012081703  2837209      16.90     117.70  1
        2012081706  2928702      17.13     117.13  1
        2012081709  3073356      17.34     116.37  1
        2012081712  3029963      17.44     115.79  1
        2012081715  3061085      17.52     115.34  1
        2012081718  3059666      17.62     114.95  1
        2012081721  3094122      17.72     114.51  1
        2012081800  3814296      18.08     109.83  1
        2012081803  3933610      18.17     109.42  1
        2012081806  3997099      18.30     109.53  1
        2012081809  3937323      18.54     109.50  1
        2012081812  3412654      18.56     112.29  1
        2012081815  3354840      18.72     112.10  1
        2012081818  3785086      18.90     109.24  1
        2012081821  3217830      18.90     110.94  1
        2012081900  3027164      19.01     110.55  1
        2012081903  2910328      19.11     110.21  1
        2012081906  2785640      19.30     109.58  1
        2012081909  2630369      19.41     109.01  1
        2012081912  2344449      19.40     109.19  1
        2012081915  1412921      19.56     103.71  1
        2012081918  1323374      19.56     102.53  1
        2012081921  1154487      19.58     101.85  1
        2012082000   956975      19.66     101.41  1
        2012082003   823299      19.79     100.95  1
        2012082006   769445      19.95     100.33  1
        2012082009   735807      20.15      99.78  1
        2012082012   588725      20.34      99.11  1
        2012082015   465934      20.49      98.82  1
        2012082018   434625      20.56      98.56  1
        2012082021   394167      20.83      98.35  1
LPT     7.0300
        2012071321   440142       1.84     119.04  1
        2012071400   676783       2.57     120.33  1
        2012071403  1032687       3.06     121.12  1
        2012071406  1353842       3.25     121.24  1
        2012071409  1490914       3.28     121.15  1
        2012071412  1461521       3.31     121.38  1
        2012071415  1440407       3.50     121.45  1
        2012071418  1516360       3.66     121.34  1
        2012071421  1578567       3.73     121.05  1
        2012071500  1624536       3.84     121.13  1
        2012071503  1575079       3.95     121.31  1
        2012071506  1510966       4.05     121.48  1
        2012071509  1524885       4.02     121.55  1
        2012071512  1492633       3.98     121.51  1
        2012071515  1454893       3.99     121.63  1
        2012071518  1617761       3.70     122.17  1
        2012071521  1617236       3.54     122.47  1
        2012071600  1619707       3.39     123.08  1
        2012071603  1516432       3.36     123.40  1
        2012071606  1512598       3.19     123.78  1
        2012071609  1404057       2.95     124.16  1
        2012071612  1306696       2.30     124.91  1
        2012071615  1205626       1.28     125.77  1
        2012071618  1132058       0.28     126.44  1
        2012071621   765062      -1.60     128.02  1
        2012071700   659225      -1.99     128.10  1
        2012071703   544905      -2.36     128.20  1
        2012071706   402837      -2.67     128.39  1
        2012071718   321775      -2.85     129.42  1
        2012071721   462974      -2.75     129.40  1
        2012071800   595658      -2.69     129.36  1
        2012071803   676654      -2.64     129.31  1
        2012071806   727630      -2.49     129.30  1
        2012071809   774763      -2.33     129.44  1
        2012071812   784126      -2.14     129.61  1
        2012071815   838252      -1.89     129.90  1
        2012071818   961820      -1.46     130.25  1
        2012071821  2567066       7.90     133.33  1
        2012071900  2545700       8.48     133.34  1
        2012071903  2433011       9.52     133.28  1
        2012071906  2388539      10.44     132.93  1
        2012071909  2391041      10.90     132.46  1
        2012071912  2447580      11.07     131.99  1
        2012071915  2611068      10.99     131.41  1
        2012071918  2777112      10.97     130.51  1
        2012071921  2817560      11.04     129.61  1
        2012072000  7964865      14.28     108.12  1
        2012072003  7967043      14.38     107.87  1
        2012072006  3922468       9.93     123.89  1
        2012072009  3657898      10.29     124.08  1
        2012072012  3355026      10.60     124.88  1
        2012072015  3343285      10.61     124.32  1
        2012072018  3387250      10.71     123.87  1
        2012072021  3275698      10.95     123.39  1
        2012072100  3232088      11.27     123.40  1
        2012072103  3275902      11.45     123.57  1
        2012072106  3375845      11.57     123.57  1
        2012072109  3315365      11.76     123.29  1
        2012072112  3365750      11.85     123.22  1
        2012072115  3252016      12.24     122.69  1
        2012072118  3343099      12.30     122.61  1
        2012072121  3165336      12.73     122.20  1
        2012072200  2947628      13.54     121.50  1
        2012072203  2849233      14.10     120.94  1
        2012072206  2787591      14.58     120.50  1
        2012072209  2688439      15.02     120.07  1
        2012072212  2617664      15.35     119.83  1
        2012072215  2587209      15.65     119.43  1
        2012072218  2609659      16.00     119.21  1
        2012072221  2603215      16.27     118.91  1
        2012072300  2629221      16.49     118.57  1
        2012072303  2668277      16.70     118.17  1
        2012072306  2810907      16.97     117.78  1
        2012072309  8453268       6.83     138.01  1
        2012072312  8562711       7.02     137.66  1
        2012072315  9155435       7.34     136.97  1
        2012072318  9314633       7.84     135.84  1
        2012072321  9176670       8.44     134.42  1
        2012072400  9033632       9.01     132.99  1
        2012072403  8542082      10.57     128.95  1
        2012072406  7994065      12.05     125.44  1
        2012072409  7939423      12.49     124.30  2
        2012072412  8048882      12.63     123.83  2
        2012072415  8345012      12.86     123.52  1
        2012072418  8495582      12.73     123.66  1
        2012072421  8417022      12.88     123.21  1
        2012072500  8575044      12.93     123.09  1
        2012072503  8696829      12.94     123.05  1
        2012072506  9021875      12.97     122.81  1
        2012072509  9223497      12.89     122.65  1
        2012072512  9646396      12.57     123.13  1
        2012072515 10072908      12.18     123.84  1
        2012072518 10411246      11.92     124.33  1
        2012072521 10436461      11.80     124.33  1
        2012072600 10440796      11.52     124.85  1
        2012072603 10615728      11.41     125.05  1
        2012072606 10883040      11.40     125.14  1
        2012072609 11298650      11.22     125.88  1
        2012072612 11305666      11.07     126.21  1
        2012072615 11226774      10.91     126.18  1
        2012072618 10756410      10.69     126.44  1
        2012072621  8157500       7.56     136.19  1
        2012072700  7591527       6.45     138.08  1
        2012072703  7639806       6.33     138.39  1
        2012072706  7751689       6.28     138.58  1
        2012072709  7899821       6.28     138.70  1
        2012072712  8193827       6.32     138.86  1
        2012072715  8525272       6.28     139.09  1
        2012072718  8731981       6.32     139.03  1
        2012072721  8799812       6.31     138.96  1
        2012072800  8925988       6.29     138.84  1
        2012072803  9036758       6.23     138.72  1
        2012072806  9092330       6.26     138.45  1
        2012072809  9099617       6.29     138.35  1
        2012072812  9183023       6.35     138.33  1
        2012072815  9270889       6.47     138.17  1
        2012072818  9281506       6.72     137.88  1
        2012072821  9219085       6.92     137.70  1
        2012072900  9265950       7.11     137.49  1
        2012072903  9283676       7.37     137.22  1
        2012072906  9283624       7.60     137.00  1
        2012072909  9233614       7.73     136.92  1
        2012072912  9266674       7.85     136.87  1
        2012072915  9429316       7.96     136.90  1
        2012072918  9648070       8.13     137.06  1
        2012072921  9780067       8.21     137.34  1
        2012073000  9996155       8.31     137.72  1
        2012073003 10207370       8.59     137.85  1
        2012073006 10288978       8.88     137.79  1
        2012073009 10352316       9.10     137.76  1
        2012073012 11080392      10.03     138.51  1
        2012073015 11303641      10.38     138.85  1
        2012073018 11324508      10.75     138.89  1
        2012073021 11279559      11.08     139.13  1
        2012073100 11419001      11.35     139.41  1
        2012073103 11510777      11.73     139.67  1
        2012073106 11483867      12.14     139.87  1
        2012073109 11398189      12.50     140.19  1
        2012073112 11755764      13.04     141.00  1
        2012073115 12143271      13.63     141.82  1
        2012073118 12225302      14.11     142.17  1
        2012073121 12217763      14.43     142.45  1
        2012080100 12237636      14.67     142.53  1
        2012080103 12185717      14.87     142.69  1
        2012080106 12094280      15.10     142.78  1
        2012080109 11912368      15.30     142.81  1
        2012080112 11818324      15.56     142.79  1
        2012080115 11779107      15.88     142.82  1
        2012080118 11283408      16.39     142.27  1
        2012080121 10784710      16.87     141.82  1
        2012080200 10509187      17.31     141.53  1
        2012080203 10223460      17.90     141.26  1
        2012080206  9907528      18.33     141.12  1
        2012080209  9779884      18.50     141.22  1
        2012080212  9699478      18.69     141.38  1
        2012080215  9673793      18.90     141.33  1
        2012080218  9443241      19.18     141.31  1
        2012080221  9347806      19.26     141.39  1
        2012080300  9263541      19.35     141.49  1
        2012080303  9189647      19.48     141.64  1
        2012080306  9098583      19.54     141.78  1
        2012080309  9000959      19.58     141.97  1
        2012080312  9003696      19.53     141.95  1
        2012080315  9030641      19.50     141.95  1
        2012080318  8924189      19.42     142.06  1
        2012080321  8870100      19.13     142.21  1
        2012080400  9098729      18.51     142.47  1
        2012080403  9211234      18.20     142.84  1
        2012080406  9182097      17.88     143.10  1
        2012080409  9149383      17.49     143.34  1
        2012080412  9275519      16.94     143.57  1
        2012080415  9266426      16.25     143.91  1
        2012080418  9133656      15.59     144.12  1
        2012080421  8781229      14.83     145.04  1
        2012080500  8589419      14.00     145.75  1
        2012080503  8400816      13.48     145.66  1
        2012080506  1143834      22.54     165.15  1
        2012080509  1075390      22.63     165.45  1
        2012080512  1012993      22.69     165.64  1
        2012080515   961817      22.78     165.83  1
        2012080518   889676      22.93     166.02  1
        2012080521   895766      23.19     166.06  1
        2012080600   892747      23.52     166.14  1
        2012080603   860767      23.86     166.17  1
        2012080606   751964      24.25     166.30  1
        2012080609   696101      24.55     166.35  1
        2012080612   686894      24.82     166.40  1
        2012080615   722823      25.13     166.39  1
        2012080618   709402      25.51     166.44  1
        2012080621   757061      25.90     166.49  1
        2012080700   728662      26.23     166.48  1
        2012080703   682082      26.50     166.54  1
        2012080706   632525      26.84     166.53  1
        2012080709   591428      27.06     166.53  1
        2012080712   595691      27.30     166.49  1
        2012080715   612658      27.45     166.45  1
        2012080718   616710      27.59     166.40  1
        2012080721   662838      27.65     166.45  1
        2012080800   713756      27.70     166.52  1
        2012080803   711370      27.75     166.51  1
        2012080806   668516      27.84     166.47  1
        2012080809   624569      27.89     166.43  1
        2012080812   570934      27.97     166.44  1
        2012080815   542745      28.02     166.43  1
        2012080818   470130      28.10     166.43  1
        2012080821   388256      28.14     166.47  1
LPT     7.0400
        2012071321   440142       1.84     119.04  1
        2012071400   676783       2.57     120.33  1
        2012071403  1032687       3.06     121.12  1
        2012071406  1353842       3.25     121.24  1
        2012071409  1490914       3.28     121.15  1
        2012071412  1461521       3.31     121.38  1
        2012071415  1440407       3.50     121.45  1
        2012071418  1516360       3.66     121.34  1
        2012071421  1578567       3.73     121.05  1
        2012071500  1624536       3.84     121.13  1
        2012071503  1575079       3.95     121.31  1
        2012071506  1510966       4.05     121.48  1
        2012071509  1524885       4.02     121.55  1
        2012071512  1492633       3.98     121.51  1
        2012071515  1454893       3.99     121.63  1
        2012071518  1617761       3.70     122.17  1
        2012071521  1617236       3.54     122.47  1
        2012071600  1619707       3.39     123.08  1
        2012071603  1516432       3.36     123.40  1
        2012071606  1512598       3.19     123.78  1
        2012071609  1404057       2.95     124.16  1
        2012071612  1306696       2.30     124.91  1
        2012071615  1205626       1.28     125.77  1
        2012071618  1132058       0.28     126.44  1
        2012071621   765062      -1.60     128.02  1
        2012071700   659225      -1.99     128.10  1
        2012071703   544905      -2.36     128.20  1
        2012071706   402837      -2.67     128.39  1
        2012071718   321775      -2.85     129.42  1
        2012071721   462974      -2.75     129.40  1
        2012071800   595658      -2.69     129.36  1
        2012071803   676654      -2.64     129.31  1
        2012071806   727630      -2.49     129.30  1
        2012071809   774763      -2.33     129.44  1
        2012071812   784126      -2.14     129.61  1
        2012071815   838252      -1.89     129.90  1
        2012071818   961820      -1.46     130.25  1
        2012071821  2567066       7.90     133.33  1
        2012071900  2545700       8.48     133.34  1
        2012071903  2433011       9.52     133.28  1
        2012071906  2388539      10.44     132.93  1
        2012071909  2391041      10.90     132.46  1
        2012071912  2447580      11.07     131.99  1
        2012071915  2611068      10.99     131.41  1
        2012071918  2777112      10.97     130.51  1
        2012071921  2817560      11.04     129.61  1
        2012072000  7964865      14.28     108.12  1
        2012072003  7967043      14.38     107.87  1
        2012072006  3922468       9.93     123.89  1
        2012072009  3657898      10.29     124.08  1
        2012072012  3355026      10.60     124.88  1
        2012072015  3343285      10.61     124.32  1
        2012072018  3387250      10.71     123.87  1
        2012072021  3275698      10.95     123.39  1
        2012072100  3232088      11.27     123.40  1
        2012072103  3275902      11.45     123.57  1
        2012072106  3375845      11.57     123.57  1
        2012072109  3315365      11.76     123.29  1
        2012072112  3365750      11.85     123.22  1
        2012072115  3252016      12.24     122.69  1
        2012072118  3343099      12.30     122.61  1
        2012072121  3165336      12.73     122.20  1
        2012072200  2947628      13.54     121.50  1
        2012072203  2849233      14.10     120.94  1
        2012072206  2787591      14.58     120.50  1
        2012072209  2688439      15.02     120.07  1
        2012072212  2617664      15.35     119.83  1
        2012072215  2587209      15.65     119.43  1
        2012072218  2609659      16.00     119.21  1
        2012072221  2603215      16.27     118.91  1
        2012072300  2629221      16.49     118.57  1
        2012072303  2668277      16.70     118.17  1
        2012072306  2810907      16.97     117.78  1
        2012072309  8453268       6.83     138.01  1
        2012072312  8562711       7.02     137.66  1
        2012072315  9155435       7.34     136.97  1
        2012072318  9314633       7.84     135.84  1
        2012072321  9176670       8.44     134.42  1
        2012072400  9033632       9.01     132.99  1
        2012072403  8542082      10.57     128.95  1
        2012072406  7994065      12.05     125.44  1
        2012072409  7939423      12.49     124.30  2
        2012072412  8048882      12.63     123.83  2
        2012072415  8345012      12.86     123.52  1
        2012072418  8495582      12.73     123.66  1
        2012072421  8417022      12.88     123.21  1
        2012072500  8575044      12.93     123.09  1
        2012072503  8696829      12.94     123.05  1
        2012072506  9021875      12.97     122.81  1
        2012072509  9223497      12.89     122.65  1
        2012072512  9646396      12.57     123.13  1
        2012072515 10072908      12.18     123.84  1
        2012072518 10411246      11.92     124.33  1
        2012072521 10436461      11.80     124.33  1
        2012072600 10440796      11.52     124.85  1
        2012072603 10615728      11.41     125.05  1
        2012072606 10883040      11.40     125.14  1
        2012072609 11298650      11.22     125.88  1
        2012072612 11305666      11.07     126.21  1
        2012072615 11226774      10.91     126.18  1
        2012072618 10756410      10.69     126.44  1
        2012072621  2176217      20.63      93.14  1
        2012072700  1950888      20.30      93.57  1
        2012072703  1912245      20.09      93.80  1
        2012072706  1997432      20.06      93.76  1
        2012072709  1983911      20.04      93.75  1
        2012072712  1816659      19.95      94.24  1
        2012072715  1767853      19.91      94.31  1
        2012072718  1830230      19.96      94.44  1
        2012072721  1962310      20.11      94.48  1
        2012072800  1921833      20.10      94.70  1
        2012072803  1966147      20.20      94.91  1
        2012072806  2047599      20.32      95.07  1
        2012072809  2066607      20.56      95.31  1
        2012072812  2029940      20.65      95.56  1
        2012072815  2068335      20.62      95.69  1
        2012072818  2142861      20.64      95.64  1
        2012072821  2291691      20.55      95.36  1
        2012072900  2332185      20.40      95.10  1
        2012072903  2402017      20.31      94.92  1
        2012072906  2534823      20.28      94.64  1
        2012072909  2570684      20.29      94.44  1
        2012072912  2525249      20.33      94.34  1
        2012072915  2513549      20.30      94.27  1
        2012072918  2512185      20.22      94.11  1
        2012072921  2562745      20.02      93.75  1
        2012073000  2586141      19.80      93.45  1
        2012073003  2645671      19.67      93.14  1
        2012073006  2668314      19.67      92.92  1
        2012073009  2661961      19.76      92.61  1
        2012073012  2633700      19.90      92.30  1
        2012073015  2555521      19.90      92.18  1
        2012073018  2553264      19.90      92.34  1
        2012073021  2578805      19.81      92.23  1
        2012073100  2473951      19.66      92.24  1
