LPT nnnnn.nnnn
        YYYYMMDDHH _A_[km2] cen_lat.__ cen_lon.__ Nobj
        2013100603   932691      25.64     130.78  1
        2013100606   948605      25.74     130.68  1
        2013100609   898785      25.81     130.19  1
        2013100612   889790      25.90     129.59  1
        2013100615   872037      25.96     129.09  1
        2013100618   757544      26.28     128.28  1
        2013100621   744605      26.57     127.31  1
        2013100700   737121      26.77     126.74  1
        2013100703   672556      26.96     126.01  1
        2013100706   660299      27.17     125.56  1
        2013100709   656190      27.40     125.16  1
        2013100712   624790      27.62     124.83  1
        2013100715   601641      27.84     124.61  1
        2013100718   610871      28.14     124.35  1
        2013100721   639281      28.51     124.11  1
        2013100800   705784      28.90     123.95  1
        2013100803   735090      29.15     123.96  1
        2013100806   697228      29.46     123.83  1
        2013100809   701068      29.68     123.86  1
        2013100812   680879      29.89     123.88  1
        2013100815   598357      30.04     123.79  1
        2013100818   531854      30.11     123.72  1
        2013100821   459700      30.25     123.66  1
        2013100900   410750      30.32     123.67  1
        2013100903   331737      30.42     123.62  1
LPT    10.0400
        2013090300   411930      -6.86     160.96  1
        2013090303   487975      -6.74     160.97  1
        2013090306   500312      -6.67     161.16  1
        2013090309   569506      -6.53     161.11  1
        2013090312   719277      -6.41     161.26  1
        2013090315   946672      -6.24     161.40  1
        2013090318  1058955      -6.10     161.45  1
        2013090321  1134424      -5.97     161.43  1
        2013090400  1242235      -5.80     161.34  1
        2013090403  1234166      -5.61     161.34  1
        2013090406  1196683      -5.52     161.52  1
        2013090409  1158339      -5.48     161.75  1
        2013090412  1153745      -5.46     161.99  1
        2013090415  1162084      -5.50     162.32  1
        2013090418  1157447      -5.51     162.44  1
        2013090421  1138873      -5.58     162.62  1
        2013090500  1016541      -5.71     162.97  1
        2013090503   825215      -5.80     163.32  1
        2013090506   691659      -5.74     163.35  1
        2013090509   541850      -5.75     163.50  1
        2013090512   469795      -5.55     163.10  1
        2013090515  1019135      -2.74     157.13  1
        2013090518  1010551      -1.87     155.37  1
        2013090521  1223741      -1.25     154.24  1
        2013090600  1470545      -1.11     154.02  1
        2013090603  1663380      -0.87     153.68  1
        2013090606  1727482      -0.64     153.28  1
        2013090609  1788423      -0.46     152.95  1
        2013090612  1875586      -0.27     152.58  1
        2013090615  2013582      -0.06     152.17  1
        2013090618  1913624       0.32     151.32  1
        2013090621  1862091       0.53     150.75  1
        2013090700  1776570       0.69     150.33  1
        2013090703  1596213       0.89     149.88  1
        2013090706  1432739       0.97     149.82  1
        2013090709  1292334       0.87     150.38  1
        2013090712  1144186       0.66     151.17  1
        2013090715  1127153       0.36     151.80  1
        2013090718  1021392       0.08     152.40  1
        2013090721  1256382      -0.64     152.97  1
        2013090800  1348675      -1.08     153.20  1
        2013090803  1429401      -1.36     153.31  1
        2013090806  1510980      -1.49     153.20  1
        2013090809  1500045      -1.68     153.18  1
        2013090812  1590845      -1.75     152.94  1
        2013090815  1684906      -1.63     152.43  1
        2013090818  2884456       1.15     143.35  1
        2013090821  5402195       3.03     125.71  1
        2013090900  5270912       3.26     126.01  1
        2013090903  5184997       3.62     125.75  1
        2013090906  5094674       4.30     123.36  1
        2013090909  4759996       5.21     120.54  1
        2013090912  4677766       5.42     121.08  1
        2013090915  4871996       5.67     121.54  1
        2013090918  5183813       5.96     121.03  1
        2013090921  5106575       6.02     120.78  1
        2013091000  5033175       6.14     120.46  1
        2013091003  5212694       6.21     119.93  1
        2013091006  5585588       6.29     118.95  1
        2013091009  5909934       6.33     118.15  1
        2013091012  5954101       6.28     118.54  1
        2013091015  7732051       8.23     125.61  1
        2013091018  8318038       8.27     125.26  1
        2013091021  8492988       8.21     124.03  2
        2013091100  8363324       8.28     123.40  2
        2013091103  8465707       8.34     122.97  2
        2013091106  8587097       8.37     121.69  2
        2013091109  8715476       8.38     121.12  2
        2013091112  8840986       8.48     120.96  2
        2013091115  9060364       8.52     120.51  2
        2013091118  9224805       8.62     119.36  2
        2013091121  9320982       8.66     118.02  2
        2013091200  9228403       8.78     117.12  2
        2013091203  8949772       8.79     115.83  2
        2013091206  8021226       8.58     112.44  2
        2013091209  7898729       8.46     111.65  2
        2013091212  7894031       8.49     111.09  2
        2013091215  7935254       8.50     111.49  2
        2013091218  7873270       8.41     110.31  2
        2013091221  7483114       8.28     108.14  2
        2013091300  7330691       8.39     108.21  2
        2013091303  7071512       8.54     108.54  2
        2013091306  6917658       8.75     108.60  2
        2013091309  6746272       8.96     108.87  2
        2013091312  6607423       9.16     109.29  2
        2013091315  6565891       9.40     109.98  2
        2013091318  6531740       9.63     110.07  2
        2013091321  6448072       9.85     110.39  2
        2013091400  4535381      15.10     118.37  2
        2013091403  4340452      15.44     119.13  2
        2013091406  4345613      15.68     118.92  2
        2013091409  4317628      15.92     118.91  2
        2013091412  4300702      16.06     119.03  2
        2013091415  4314015      16.16     119.83  2
        2013091418  9536380       9.77     140.70  2
        2013091421  9695403       9.74     140.89  2
        2013091500  9902298       9.73     141.32  2
        2013091503 10162618       9.72     141.51  2
        2013091506 10541022       9.80     141.19  2
        2013091509 10814172      10.12     140.25  2
        2013091512 10865158      10.45     140.11  2
        2013091515 11049209      10.95     139.98  2
        2013091518 11205152      11.40     138.85  2
        2013091521 11240437      12.02     138.07  2
        2013091600 11269100      12.62     137.09  2
        2013091603 11165072      13.05     135.72  2
        2013091606 11753334      13.48     133.15  1
        2013091609 11609850      13.86     131.61  1
        2013091612 11377218      14.22     130.48  1
        2013091615 11203774      14.37     129.37  1
        2013091618 10837709      14.54     127.50  1
        2013091621  9456849      12.02     124.87  1
        2013091700  9364294      12.23     123.97  1
        2013091703  9266027      12.44     123.32  1
        2013091706  9129433      12.69     122.34  1
        2013091709  8790867      12.97     121.05  1
        2013091712  8445603      13.17     120.32  1
        2013091715  6884994      15.14     113.99  1
        2013091718  7063801      15.15     113.82  1
        2013091721  7052417      15.20     113.47  1
        2013091800  7105320      15.24     113.19  1
        2013091803  7171281      15.31     112.81  1
        2013091806  7300809      15.38     112.46  1
        2013091809  7316580      15.43     112.00  1
        2013091812  7213076      15.46     112.12  1
        2013091815  7248115      15.43     112.42  1
        2013091818  7465681      15.43     112.43  1
        2013091821 11181684      15.41     128.33  1
        2013091900 11652774      15.46     129.22  1
        2013091903 12106855      15.49     130.05  1
        2013091906 12403711      15.55     130.24  1
        2013091909 12636017      15.64     130.75  1
        2013091912 12924743      15.70     131.60  1
        2013091915 13249830      15.69     132.05  1
        2013091918 13520666      15.70     132.15  1
        2013091921 13710873      15.72     132.27  1
        2013092000 13994127      15.73     132.48  1
        2013092003 14249711      15.74     132.68  1
        2013092006 14363148      15.71     132.47  1
        2013092009 14334435      15.70     132.33  1
        2013092012 14318328      15.69     132.36  1
        2013092015 14311456      15.69     132.03  1
        2013092018 14312521      15.72     131.71  1
        2013092021 14214685      15.77     131.55  1
        2013092100 14110103      15.76     131.59  1
        2013092103 13975181      15.80     131.69  1
        2013092106 13616261      15.71     131.77  1
        2013092109  9746016      15.80     144.00  1
        2013092112  8230440      14.02     139.32  1
        2013092115  8222234      13.96     139.11  1
        2013092118  8077501      13.97     138.84  1
        2013092121  7955596      14.04     138.74  1
        2013092200  7881754      14.13     138.55  1
        2013092203  7824068      14.26     138.29  1
        2013092206  7680793      14.39     138.06  1
        2013092209  7589784      14.54     137.94  1
        2013092212  7560030      14.70     137.70  1
        2013092215  7371951      14.84     137.52  1
        2013092218  7117981      15.01     137.56  2
        2013092221  6876526      15.24     137.44  2
        2013092300  6808019      15.46     137.32  2
        2013092303  6669494      15.75     137.22  2
        2013092306  6488860      16.09     137.12  2
        2013092309  6353913      16.41     137.08  2
        2013092312  6267372      16.72     136.90  2
        2013092315  6133509      17.03     136.84  2
        2013092318  5898666      17.41     136.86  2
        2013092321  5711598      17.73     136.60  2
        2013092400  5562747      18.07     136.76  2
        2013092403  5401744      18.28     136.56  2
        2013092406  5132624      18.42     136.74  2
        2013092409  4955690      18.64     136.87  2
        2013092412  4809189      18.72     136.93  2
        2013092415  4558491      18.77     136.90  1
        2013092418  1765754      25.38     146.13  1
        2013092421  1695877      25.75     146.24  1
        2013092500  1640822      26.08     146.29  1
        2013092503  1576747      26.42     146.38  1
        2013092506  1534653      26.73     146.38  1
        2013092509  1495901      27.01     146.41  1
        2013092512  1451478      27.32     146.44  1
        2013092515  1423776      27.66     146.40  1
        2013092518  1391187      28.02     146.33  1
        2013092521  1357400      28.43     146.29  1
        2013092600  1333708      28.80     146.26  1
        2013092603  1274443      29.22     146.29  1
        2013092606  1197256      29.60     146.40  1
        2013092609  1121038      30.16     146.51  1
        2013092612  1062978      30.76     146.59  1
        2013092615   982439      31.79     146.72  1
        2013092618  1394791      38.05     148.70  1
        2013092621  1391514      40.16     149.50  1
        2013092700  1335980      41.78     150.19  1
        2013092703  1340517      43.13     151.13  1
        2013092706  1337209      43.64     151.81  1
        2013092709  1357748      43.92     152.35  1
        2013092712  1345236      44.14     152.74  1
        2013092715  1335564      44.28     153.04  1
        2013092718  1262077      44.50     153.57  1
        2013092721  1224908      44.59     153.82  1
        2013092800  1166690      44.73     154.01  1
        2013092803  1094772      44.89     154.28  1
        2013092806  1007405      45.05     154.56  1
        2013092809   936009      45.22     154.84  1
        2013092812   835572      45.44     155.22  1
        2013092815   685832      45.78     155.80  1
        2013092818   577820      46.13     156.26  1
        2013092821   365513      47.08     157.32  1
LPT    10.0500
        2013092409   378696       6.12     176.84  1
        2013092412   585373       6.00     176.69  1
        2013092415   901578       6.07     176.23  1
        2013092418  1137515       6.29     175.76  1
        2013092421  1417358       6.64     174.54  1
        2013092500  2161700       7.21     170.76  1
        2013092503  2585078       7.44     169.38  1
        2013092506  2770286       7.54     168.74  1
        2013092509  2861606       7.59     168.12  1
        2013092512  2927199       7.60     167.23  1
        2013092515  2959406       7.55     166.18  1
        2013092518  2804250       7.53     164.80  1
        2013092521  2643119       7.61     163.40  1
        2013092600  2499596       7.69     161.86  1
        2013092603  2515237       7.62     160.83  1
        2013092606  2489002       7.64     159.94  1
        2013092609  2469624       7.69     159.11  1
        2013092612  2513288       7.80     158.17  1
        2013092615  3398496       8.31     153.55  1
        2013092618  3677232       8.64     151.49  1
        2013092621  4074571       9.08     150.17  1
        2013092700  4262015       9.51     149.87  1
        2013092703  4484813       9.99     149.79  1
        2013092706  4520862      10.32     149.73  1
        2013092709  4491575      10.65     149.84  1
        2013092712  4596976      11.01     149.95  1
        2013092715  4757837      11.47     150.15  1
        2013092718  4748167      11.71     149.65  1
        2013092721  4749838      11.91     149.42  1
        2013092800  4775802      12.17     149.14  1
        2013092803  4760469      12.37     148.83  1
        2013092806  4730631      12.50     148.39  1
        2013092809  4801151      12.50     148.06  1
        2013092812  4858932      12.55     147.80  1
        2013092815  3158204       8.91     139.70  1
        2013092818  3145262       8.88     139.02  1
        2013092821  2960968       8.85     138.38  1
        2013092900  2812115       8.88     137.74  1
        2013092903  2709505       8.94     136.88  1
        2013092906  2622995       9.00     136.00  1
        2013092909  2549518       9.07     135.41  1
        2013092912  2528442       9.15     134.70  1
        2013092915  3904842      10.99     127.21  1
        2013092918  3809252      11.25     125.69  1
        2013092921  3762880      11.39     124.42  1
        2013093000  3668792      11.52     122.70  1
        2013093003  3778743      11.59     121.63  1
        2013093006  4003052      11.48     120.83  1
        2013093009  4062677      11.48     120.43  1
        2013093012  4232339      11.39     120.25  1
        2013093015  4349087      11.31     119.98  1
        2013093018  4517531      11.17     119.75  1
        2013093021  4574694      11.10     119.53  1
        2013100100  4643972      11.07     119.39  1
        2013100103  4660996      11.06     119.13  1
        2013100106  4768185      10.98     119.04  1
        2013100109  4791940      10.96     118.89  1
        2013100112  4799841      10.99     118.81  1
        2013100115  4791049      11.07     118.66  1
        2013100118  4783592      11.19     118.35  1
        2013100121  4571501      11.29     117.92  1
        2013100200  4446727      11.45     117.72  1
        2013100203  4187589      11.61     117.46  1
        2013100206  1508060      11.89     129.24  1
        2013100209  1377343      12.22     129.45  1
        2013100212  1333917      12.45     129.68  1
        2013100215  1241277      12.92     129.85  1
        2013100218  1124268      13.35     130.07  1
        2013100221   980763      13.76     130.17  1
        2013100300   920784      14.14     130.31  1
        2013100303   848742      14.59     130.33  1
        2013100306   806078      15.02     130.27  1
        2013100309   721742      15.50     130.15  1
        2013100312   689502      15.79     130.11  1
        2013100315   722935      16.39     130.08  1
        2013100318   756708      16.83     130.14  1
        2013100321   671163      17.41     130.17  1
        2013100400   657465      17.92     130.25  1
        2013100403   649415      18.50     130.26  1
        2013100406   640356      19.14     130.27  1
        2013100409   633711      19.90     130.29  1
        2013100412   656193      20.59     130.35  1
        2013100415   709007      21.32     130.39  1
        2013100418   768499      22.02     130.54  1
        2013100421   786410      22.65     130.60  1
        2013100500   818470      23.12     130.70  1
        2013100503   852948      23.71     130.77  1
        2013100506   863865      24.09     130.81  1
        2013100509   879593      24.47     130.84  1
        2013100512   918782      24.68     130.80  1
        2013100515   937233      24.93     130.80  1
        2013100518   933210      25.19     130.80  1
        2013100521   924128      25.38     130.80  1
        2013100600   944224      25.49     130.82  1
        2013100603   932691      25.64     130.78  1
        2013100606   948605      25.74     130.68  1
        2013100609   898785      25.81     130.19  1
        2013100612   889790      25.90     129.59  1
        2013100615   872037      25.96     129.09  1
        2013100618   757544      26.28     128.28  1
        2013100621   744605      26.57     127.31  1
        2013100700   737121      26.77     126.74  1
        2013100703   672556      26.96     126.01  1
        2013100706   660299      27.17     125.56  1
        2013100709   656190      27.40     125.16  1
        2013100712   624790      27.62     124.83  1
        2013100715   601641      27.84     124.61  1
        2013100718   610871      28.14     124.35  1
        2013100721   639281      28.51     124.11  1
        2013100800   705784      28.90     123.95  1
        2013100803   735090      29.15     123.96  1
        2013100806   697228      29.46     123.83  1
        2013100809   701068      29.68     123.86  1
        2013100812   680879      29.89     123.88  1
        2013100815   598357      30.04     123.79  1
        2013100818   531854      30.11     123.72  1
        2013100821   459700      30.25     123.66  1
        2013100900   410750      30.32     123.67  1
        2013100903   331737      30.42     123.62  1
LPT    11.0100
        2013093018   663719      20.57     177.82  1
        2013093021   926166      20.81     178.01  1
        2013100100   957653      20.73     177.94  1
        2013100103  1009665      20.72     177.87  1
        2013100106   995379      20.93     177.89  1
        2013100109  1053262      21.19     177.95  1
        2013100112  1117950      21.83     178.18  1
        2013100115  1248134      21.97     178.19  1
        2013100118  1266262      22.10     178.17  1
        2013100121  1327615      22.31     178.21  1
        2013100200  1328354      22.45     178.25  1
        2013100203  1272075      22.39     178.11  1
        2013100206  1234069      22.50     178.10  1
        2013100209  1183022      22.56     178.07  1
        2013100212  1014464      22.31     177.85  1
        2013100215   940046      22.27     177.77  1
        2013100218   709946      21.43     177.16  1
        2013100221   670103      21.21     177.02  1
        2013100300   679971      21.10     176.97  1
        2013100303   686251      21.15     177.00  1
        2013100306   643216      21.12     176.97  1
        2013100309   587388      21.23     177.06  1
        2013100312   482184      21.28     177.10  1
        2013100315   423340      21.48     177.23  1
        2013100318   302402      21.59     177.34  1
        2013100403   330897      21.69     177.76  1
        2013100406   328644      21.74     177.96  1
        2013100409   362776      21.86     178.22  1
        2013100412   529800      22.22     178.72  1
        2013100415   656575      22.45     179.13  1
        2013100418   673162      22.70     179.49  1
        2013100421   773081      23.03     179.95  1
        2013100500   903074      23.33     180.45  1
        2013100503  1021824      23.54     180.73  1
        2013100506  1110627      23.74     180.98  1
        2013100509  1191458      23.93     181.12  1
        2013100512  1279602      24.06     181.27  1
        2013100515  1358565      24.18     181.37  1
        2013100518  1395924      24.30     181.51  1
        2013100521  1437509      24.41     181.62  1
        2013100600  1476503      24.49     181.75  1
        2013100603  1498468      24.59     181.84  1
        2013100606  1503325      24.72     181.85  1
        2013100609  1518001      24.77     181.84  1
        2013100612  1546539      24.79     181.79  1
        2013100615  1577885      24.85     181.80  1
        2013100618  1571242      24.94     181.80  1
        2013100621  1549239      25.07     181.87  1
        2013100700  1537343      25.24     181.94  1
        2013100703  1457268      25.47     182.02  1
        2013100706  1380635      25.78     182.05  1
        2013100709  1370275      26.14     181.99  1
        2013100712  1450977      26.65     181.74  1
        2013100715  1368594      27.19     181.69  1
        2013100718  1319129      27.71     181.63  1
        2013100721  1339153      28.18     181.67  1
        2013100800  1321250      28.68     181.80  1
        2013100803  1167597      29.30     181.88  1
        2013100806   980234      29.83     182.09  1
        2013100809   824455      30.30     182.36  1
        2013100812   637732      30.74     182.71  1
        2013100815   463260      31.43     183.07  1
        2013100818   345322      32.14     183.44  1
        2013100821   270992      32.94     183.90  1
LPT    12.0100
        2013100303   840159      -0.96     143.09  1
        2013100306  1262168      -0.82     142.94  1
        2013100309  1585975      -0.84     143.22  1
        2013100312  2052058      -0.74     143.62  1
        2013100315  2501622      -0.63     144.03  1
        2013100318  2896177      -0.45     144.33  1
        2013100321  3158884      -0.26     144.48  1
        2013100400  3480303       0.09     144.45  1
        2013100403  3718643       0.33     144.38  1
        2013100406  3906514       0.42     144.32  1
        2013100409  4048402       0.55     144.32  1
        2013100412  4250017       0.72     144.38  1
        2013100415  4454245       0.82     144.52  1
        2013100418  4639260       1.21     144.41  1
        2013100421  4746600       1.51     144.43  1
        2013100500  4906245       1.97     144.41  1
        2013100503  5047754       2.47     144.47  1
        2013100506  5303882       2.87     144.33  1
        2013100509  5413940       3.25     144.47  1
        2013100512  5616514       3.73     144.46  1
        2013100515  5803169       4.13     144.48  1
        2013100518  5974228       4.50     144.21  1
        2013100521  5974240       4.77     144.05  1
        2013100600  6059583       5.08     143.66  1
        2013100603  6155035       5.45     143.07  1
        2013100606  6283915       5.73     142.31  1
        2013100609  6331477       5.91     141.84  1
        2013100612  6485106       6.22     141.67  1
        2013100615  6601543       6.54     141.60  1
        2013100618  6745321       6.83     141.30  1
        2013100621  6761023       7.07     141.17  1
        2013100700  6707943       7.28     140.99  1
        2013100703  6628411       7.55     141.08  1
        2013100706  6575785       7.78     140.91  1
        2013100709  6503563       7.90     140.75  1
        2013100712  6377583       8.04     140.70  1
        2013100715  6261917       8.15     140.64  1
        2013100718  6084307       8.27     140.29  1
        2013100721  5805836       8.36     140.17  1
        2013100800  5601983       8.50     140.02  1
        2013100803  5282616       8.72     140.46  1
        2013100806  5032046       8.89     140.49  1
        2013100809  4830654       8.96     140.90  1
        2013100812  4863753       8.94     141.52  1
        2013100815  4896982       8.71     142.53  1
        2013100818  4753912       8.68     143.19  1
        2013100821  4560173       8.47     144.49  1
        2013100900  4660300       8.10     145.72  1
        2013100903  4950581       7.76     146.44  1
        2013100906  5110876       7.55     146.69  1
        2013100909  5176774       7.41     147.07  1
        2013100912  5453057       7.47     147.42  1
        2013100915  5698206       7.52     147.46  1
        2013100918  5781371       7.48     147.52  1
        2013100921  5764354       7.40     147.66  1
        2013101000  5799037       7.49     147.66  1
        2013101003  5926027       7.61     147.70  1
        2013101006  5921235       7.59     147.53  1
        2013101009  5950956       7.57     147.59  1
        2013101012  6120568       7.63     147.29  1
        2013101015  6315266       7.65     146.72  1
        2013101018  6303719       7.70     146.13  1
        2013101021  6349483       7.88     145.68  1
        2013101100  6302357       8.04     145.15  1
        2013101103  6257329       8.21     144.52  1
        2013101106  6204490       8.48     143.73  1
        2013101109  6126328       8.76     143.25  1
        2013101112  6073559       9.13     142.67  1
        2013101115  6010490       9.55     142.08  1
        2013101118  5845462      10.34     141.22  1
        2013101121  5619104      10.95     140.59  1
        2013101200  5305034      11.86     139.58  1
        2013101203  5070414      12.61     138.65  1
        2013101206  4965369      13.02     137.71  1
        2013101209  4914864      13.28     137.19  1
        2013101212  4964173      13.53     136.74  1
        2013101215  5001391      13.72     136.23  1
        2013101218  4997544      13.95     135.77  1
        2013101221  4942052      14.14     135.61  1
        2013101300  5006436      14.40     135.44  1
        2013101303  5108896      14.68     135.25  1
        2013101306  5138375      14.92     134.93  1
        2013101309  5152053      15.10     134.57  1
        2013101312  5131320      15.27     134.35  1
        2013101315  5128045      15.47     134.03  1
        2013101318  5019803      15.67     133.80  1
        2013101321  4887229      15.81     133.70  1
        2013101400  3270978      16.58     139.88  1
        2013101403  3162178      16.85     139.91  1
        2013101406  3066272      17.16     139.81  1
        2013101409  2960443      17.46     139.67  1
        2013101412  2902947      17.78     139.52  1
        2013101415  2900545      18.25     139.36  1
        2013101418  2810938      18.92     139.03  1
        2013101421  2777200      19.66     138.68  1
        2013101500  2750008      20.15     138.46  1
        2013101503  2709708      20.84     138.22  1
        2013101506  2633178      21.63     137.92  1
        2013101509  2659027      22.81     137.61  1
        2013101512  2712811      23.77     137.44  1
        2013101515  2699177      24.95     137.27  1
        2013101518  2691407      26.19     137.17  1
        2013101521  2639491      27.31     137.13  1
        2013101600  2601927      28.30     137.19  1
        2013101603  2446635      29.43     137.20  1
        2013101606  2279189      30.43     137.21  1
        2013101609  2154334      31.03     137.24  1
        2013101612  2101014      31.54     137.35  1
        2013101615  2000410      31.94     137.40  1
        2013101618  1918573      32.24     137.42  1
        2013101621  1824250      32.58     137.46  1
        2013101700  1756396      32.81     137.51  1
        2013101703  1686670      33.06     137.57  1
        2013101706  1592585      33.31     137.63  1
        2013101709  1491887      33.61     137.73  1
        2013101712  1387372      33.90     137.84  1
        2013101715  1248431      34.19     137.98  1
        2013101718  1071260      34.80     138.32  1
        2013101721   880145      35.45     138.83  1
        2013101800   680235      36.21     139.43  1
        2013101803   536545      36.65     139.85  1
        2013101806   324398      37.16     140.37  1
LPT    12.0200
        2013100303   840159      -0.96     143.09  1
        2013100306  1262168      -0.82     142.94  1
        2013100309  1585975      -0.84     143.22  1
        2013100312  2052058      -0.74     143.62  1
        2013100315  2501622      -0.63     144.03  1
        2013100318  2896177      -0.45     144.33  1
        2013100321  3158884      -0.26     144.48  1
        2013100400  3480303       0.09     144.45  1
        2013100403  3718643       0.33     144.38  1
        2013100406  3906514       0.42     144.32  1
        2013100409  4048402       0.55     144.32  1
        2013100412  4250017       0.72     144.38  1
        2013100415  4454245       0.82     144.52  1
        2013100418  4639260       1.21     144.41  1
        2013100421  4746600       1.51     144.43  1
        2013100500  4906245       1.97     144.41  1
        2013100503  5047754       2.47     144.47  1
        2013100506  5303882       2.87     144.33  1
        2013100509  5413940       3.25     144.47  1
        2013100512  5616514       3.73     144.46  1
        2013100515  5803169       4.13     144.48  1
        2013100518  5974228       4.50     144.21  1
        2013100521  5974240       4.77     144.05  1
        2013100600  6059583       5.08     143.66  1
        2013100603  6155035       5.45     143.07  1
        2013100606  6283915       5.73     142.31  1
        2013100609  6331477       5.91     141.84  1
        2013100612  6485106       6.22     141.67  1
        2013100615  6601543       6.54     141.60  1
        2013100618  6745321       6.83     141.30  1
        2013100621  6761023       7.07     141.17  1
        2013100700  6707943       7.28     140.99  1
        2013100703  6628411       7.55     141.08  1
        2013100706  6575785       7.78     140.91  1
        2013100709  6503563       7.90     140.75  1
        2013100712  6377583       8.04     140.70  1
        2013100715  6261917       8.15     140.64  1
        2013100718  6084307       8.27     140.29  1
        2013100721  5805836       8.36     140.17  1
        2013100800  5601983       8.50     140.02  1
        2013100803  5282616       8.72     140.46  1
        2013100806  5032046       8.89     140.49  1
        2013100809  4830654       8.96     140.90  1
        2013100812  4863753       8.94     141.52  1
        2013100815  4896982       8.71     142.53  1
        2013100818  4753912       8.68     143.19  1
        2013100821  4560173       8.47     144.49  1
        2013100900  4660300       8.10     145.72  1
        2013100903  4950581       7.76     146.44  1
        2013100906  5110876       7.55     146.69  1
        2013100909  5176774       7.41     147.07  1
        2013100912  5453057       7.47     147.42  1
        2013100915  5698206       7.52     147.46  1
        2013100918  5781371       7.48     147.52  1
        2013100921  5764354       7.40     147.66  1
        2013101000  5799037       7.49     147.66  1
        2013101003  5926027       7.61     147.70  1
        2013101006  5921235       7.59     147.53  1
        2013101009  5950956       7.57     147.59  1
        2013101012  6120568       7.63     147.29  1
        2013101015  6315266       7.65     146.72  1
        2013101018  6303719       7.70     146.13  1
        2013101021  6349483       7.88     145.68  1
        2013101100  6302357       8.04     145.15  1
        2013101103  6257329       8.21     144.52  1
        2013101106  6204490       8.48     143.73  1
        2013101109  6126328       8.76     143.25  1
        2013101112  6073559       9.13     142.67  1
        2013101115  6010490       9.55     142.08  1
        2013101118  5845462      10.34     141.22  1
        2013101121  5619104      10.95     140.59  1
        2013101200  5305034      11.86     139.58  1
        2013101203  5070414      12.61     138.65  1
        2013101206  4965369      13.02     137.71  1
        2013101209  4914864      13.28     137.19  1
        2013101212  4964173      13.53     136.74  1
        2013101215  5001391      13.72     136.23  1
        2013101218  4997544      13.95     135.77  1
        2013101221  4942052      14.14     135.61  1
        2013101300  5006436      14.40     135.44  1
        2013101303  5108896      14.68     135.25  1
        2013101306  5138375      14.92     134.93  1
        2013101309  5152053      15.10     134.57  1
        2013101312  5131320      15.27     134.35  1
        2013101315  5128045      15.47     134.03  1
        2013101318  5019803      15.67     133.80  1
        2013101321  4887229      15.81     133.70  1
        2013101400  1432855      14.46     118.59  1
        2013101403  1378043      14.38     117.94  1
        2013101406  1327504      14.33     117.23  1
        2013101409  1275935      14.33     116.66  1
        2013101412  1228678      14.36     116.16  1
        2013101415  1182975      14.39     115.70  1
        2013101418  1126008      14.43     115.18  1
        2013101421  1037317      14.55     114.45  1
        2013101500   959016      14.69     113.92  1
        2013101503   886758      14.85     113.30  1
        2013101506   793068      14.97     112.64  1
        2013101509   667492      15.07     112.12  1
        2013101512   630810      15.12     111.81  1
        2013101515   566678      15.13     111.48  1
        2013101518   560619      15.17     110.99  1
        2013101521   527723      15.21     110.50  1
        2013101600   563360      15.26     110.16  1
        2013101603   592771      15.39     109.59  1
        2013101606   555194      15.52     108.96  1
        2013101609   524284      15.68     108.47  1
        2013101612   550600      15.84     108.10  1
        2013101615   648647      16.06     107.86  1
        2013101618   679184      16.24     107.67  1
        2013101621   714204      16.39     107.57  1
        2013101700   754385      16.53     107.44  1
        2013101703   759694      16.68     107.26  1
        2013101706   746751      16.78     107.04  1
        2013101709   704359      16.85     106.76  1
        2013101712   689545      16.87     106.47  1
        2013101715   693043      16.92     106.30  1
        2013101718   652970      16.97     106.18  1
        2013101721   624529      17.09     106.00  1
        2013101800   562125      17.23     105.81  1
        2013101803   505736      17.36     105.69  1
        2013101806   434649      17.50     105.58  1
        2013101809   364515      17.59     105.46  1
        2013101812   360085      17.60     105.39  1
        2013101815   363930      17.51     105.17  1
        2013101818   390811      17.34     104.96  1
        2013101821   300895      17.33     104.88  1
LPT    13.0100
        2013100600   356853      10.64     101.50  1
        2013100603   536135      10.55     101.60  1
        2013100606   674367      10.51     101.80  1
        2013100609   771575      10.49     101.93  1
        2013100612   780120      10.41     101.90  1
        2013100615   858484      10.35     101.91  1
        2013100618   880635      10.30     101.78  1
        2013100621   961958      10.27     101.44  1
        2013100700  1016070      10.21     101.28  1
        2013100703  1054913      10.18     101.04  1
        2013100706  1131799      10.13     101.03  1
        2013100709  1188757      10.13     100.92  1
        2013100712  1191988      10.07     100.76  1
        2013100715  1207219      10.05     100.61  1
        2013100718  1215594      10.04     100.23  1
        2013100721  1193412      10.07      99.82  1
        2013100800  1218003      10.18      99.31  1
        2013100803  1238787      10.28      98.76  1
        2013100806  1298127      10.40      98.15  1
        2013100809  1372490      10.53      97.73  1
        2013100812  1474985      10.62      97.34  1
        2013100815  1538695      10.59      97.12  1
        2013100818  1646366      10.69      96.83  1
        2013100821  1708664      10.66      96.50  1
        2013100900  1707456      10.74      96.12  1
        2013100903  1688674      10.86      95.63  1
        2013100906  1701985      11.05      94.92  1
        2013100909  1762127      11.23      94.25  1
        2013100912  1804650      11.32      93.80  1
        2013100915  1843574      11.37      93.40  1
        2013100918  1897582      11.41      93.06  1
        2013100921  2039022      11.57      92.64  1
        2013101000  2108577      11.74      92.14  1
        2013101003  2152631      11.90      91.72  1
        2013101006  2252242      12.06      91.16  1
