LPT nnnnn.nnnn
        YYYYMMDDHH _A_[km2] cen_lat.__ cen_lon.__ Nobj
        1998011413  9522421      -2.06      61.73  1
        1998011414  9558222      -2.10      61.81  1
        1998011415  9584086      -2.14      61.88  1
        1998011416  9616392      -2.18      61.95  1
        1998011417  9629947      -2.23      61.99  1
        1998011418  9641617      -2.29      62.03  1
        1998011419  9657752      -2.34      62.09  1
        1998011420  9658944      -2.40      62.14  1
        1998011421  9645409      -2.45      62.20  1
        1998011422  9618009      -2.49      62.27  1
        1998011423  9592590      -2.54      62.35  1
        1998011500  9565535      -2.59      62.40  1
        1998011501  9536113      -2.65      62.45  1
        1998011502  9489326      -2.71      62.50  1
        1998011503  9413840      -2.79      62.55  1
        1998011504  9338250      -2.85      62.59  1
        1998011505  9279559      -2.91      62.63  1
        1998011506  9197483      -2.97      62.68  1
        1998011507  9111385      -3.02      62.74  1
        1998011508  8969629      -3.10      62.80  1
        1998011509  4644555      -5.77      45.11  1
        1998011510  4548291      -5.91      44.86  1
        1998011511  4471712      -6.02      44.68  1
        1998011512  4417983      -6.10      44.58  1
        1998011513  4369408      -6.16      44.54  1
        1998011514  4344056      -6.21      44.53  1
        1998011515  4331519      -6.23      44.54  1
        1998011516  4324774      -6.26      44.52  1
        1998011517  4336369      -6.26      44.52  1
        1998011518  4345283      -6.26      44.52  1
        1998011519  4345769      -6.27      44.51  1
        1998011520  4335861      -6.28      44.51  1
        1998011521  4316557      -6.28      44.51  1
        1998011522  4296195      -6.29      44.53  1
        1998011523  4264836      -6.30      44.54  1
        1998011600  4231841      -6.33      44.55  1
        1998011601  4196951      -6.36      44.55  1
        1998011602  4173804      -6.39      44.56  1
        1998011603  4157730      -6.40      44.57  1
        1998011604  4150614      -6.40      44.61  1
        1998011605  4147174      -6.41      44.63  1
        1998011606  4152021      -6.41      44.66  1
        1998011607  4163377      -6.40      44.69  1
        1998011608  4175172      -6.40      44.71  1
        1998011609  4177247      -6.40      44.74  1
        1998011610  4174708      -6.41      44.74  1
        1998011611  4165442      -6.45      44.74  1
        1998011612  4147990      -6.50      44.75  1
        1998011613  4127708      -6.54      44.77  1
        1998011614  4112308      -6.60      44.80  1
        1998011615  4102535      -6.67      44.82  1
        1998011616  4105441      -6.72      44.81  1
        1998011617  4109683      -6.77      44.81  1
        1998011618  4107210      -6.82      44.81  1
        1998011619  4101254      -6.87      44.81  1
        1998011620  4085195      -6.91      44.82  1
        1998011621  4056600      -6.96      44.87  1
        1998011622  4009908      -7.02      44.93  1
        1998011623  3949098      -7.11      45.01  1
        1998011700  3876784      -7.20      45.13  1
        1998011701  3816774      -7.28      45.24  1
        1998011702  3772985      -7.36      45.31  1
        1998011703  3741810      -7.43      45.35  1
        1998011704  3730344      -7.48      45.37  1
        1998011705  3706245      -7.53      45.41  1
        1998011706  3680109      -7.55      45.47  1
        1998011707  3662510      -7.58      45.51  1
        1998011708  3637546      -7.63      45.53  1
        1998011709  3603251      -7.67      45.53  1
        1998011710  3561672      -7.73      45.54  1
        1998011711  3504616      -7.79      45.54  1
        1998011712  3459785      -7.84      45.56  1
        1998011713  3429743      -7.88      45.55  1
        1998011714  3405138      -7.92      45.54  1
        1998011715  3394560      -7.94      45.53  1
        1998011716  3393893      -7.96      45.50  1
        1998011717  3394712      -7.97      45.48  1
        1998011718  3387279      -7.97      45.47  1
        1998011719  3375974      -7.96      45.48  1
        1998011720  3363192      -7.95      45.49  1
        1998011721  3345783      -7.95      45.51  1
        1998011722  3321907      -7.97      45.51  1
        1998011723  3299081      -8.01      45.49  1
        1998011800  3263342      -8.07      45.45  1
        1998011801  3211681      -8.16      45.36  1
        1998011802  3145687      -8.27      45.25  1
        1998011803  3062780      -8.41      45.10  1
        1998011804  2974657      -8.55      44.93  1
        1998011805  2878259      -8.72      44.75  1
        1998011806  2775662      -8.91      44.54  1
        1998011807  2688221      -9.10      44.34  1
        1998011808  2603594      -9.29      44.14  1
        1998011809  2525502      -9.46      43.97  1
        1998011810  2450747      -9.64      43.79  1
        1998011811  2391044      -9.77      43.65  1
        1998011812  2340587      -9.88      43.52  1
        1998011813  2288901      -9.98      43.40  1
        1998011814  2248115     -10.05      43.32  1
        1998011815  2205125     -10.13      43.23  1
        1998011816  2163511     -10.20      43.17  1
        1998011817  2120997     -10.25      43.12  1
        1998011818  2066479     -10.33      43.07  1
        1998011819  2010709     -10.42      43.03  1
        1998011820  1962285     -10.50      42.99  1
        1998011821  1923627     -10.56      42.97  1
        1998011822  1895097     -10.62      42.94  1
        1998011823  1869227     -10.65      42.94  1
        1998011900  1855069     -10.66      42.95  1
        1998011901  1849976     -10.64      43.00  1
        1998011902  1850011     -10.59      43.08  1
        1998011903  1849995     -10.53      43.17  1
        1998011904  1844233     -10.48      43.26  1
        1998011905  1841410     -10.42      43.36  1
        1998011906  1830279     -10.37      43.45  1
        1998011907  1810013     -10.33      43.54  1
        1998011908  1782178     -10.29      43.63  1
        1998011909  1753214     -10.27      43.73  1
        1998011910  1730629     -10.25      43.81  1
        1998011911  1714474     -10.23      43.91  1
        1998011912  1693507     -10.22      43.99  1
        1998011913  1666247     -10.24      44.07  1
        1998011914  1626155     -10.23      44.14  1
        1998011915  1578231     -10.20      44.26  1
        1998011916  1525162     -10.15      44.39  1
        1998011917  1475957     -10.11      44.54  1
        1998011918  1423418     -10.05      44.71  1
        1998011919  1376332      -9.98      44.88  1
        1998011920  1349328      -9.95      45.02  1
        1998011921  1330334      -9.98      45.10  1
        1998011922  1294233      -9.92      45.25  1
        1998011923  1289768     -10.01      45.23  1
        1998012000  1270687     -10.11      45.20  1
        1998012001  1244896     -10.26      45.13  1
        1998012002  1180755     -10.38      45.08  1
        1998012003  1073299     -10.41      45.16  1
        1998012004   659597      -8.21      47.62  1
        1998012005   561067      -7.98      47.99  1
        1998012006   500778      -7.88      48.23  1
        1998012007   464722      -7.85      48.42  1
        1998012008   432442      -7.82      48.63  1
        1998012009   413100      -7.83      48.82  1
        1998012010   401564      -7.86      48.99  1
        1998012011   382066      -7.91      49.15  1
        1998012012   351678      -7.95      49.29  1
        1998012013   322610      -8.04      49.43  1
        1998012014   292812      -8.13      49.56  1
        1998012015   262039      -8.23      49.69  1
LPT     2.1000
        1998011704   327022      -3.71     136.81  1
        1998011705   420855      -3.75     136.88  1
        1998011706   513559      -3.79     136.90  1
        1998011707   589238      -3.81     136.93  1
        1998011708   652942      -3.85     136.95  1
        1998011709   708008      -3.89     136.97  1
        1998011710   759369      -3.92     137.00  1
        1998011711   807258      -3.97     137.02  1
        1998011712   854516      -4.02     137.07  1
        1998011713   909897      -4.07     137.13  1
        1998011714   966231      -4.14     137.20  1
        1998011715  1024410      -4.20     137.29  1
        1998011716  1084649      -4.28     137.38  1
        1998011717  1148575      -4.34     137.47  1
        1998011718  1204113      -4.41     137.56  1
        1998011719  1252382      -4.48     137.67  1
        1998011720  1297319      -4.54     137.79  1
        1998011721  1340148      -4.61     137.90  1
        1998011722  1380750      -4.68     138.03  1
        1998011723  1422332      -4.74     138.16  1
        1998011800  1469554      -4.81     138.31  1
        1998011801  1525971      -4.89     138.48  1
        1998011802  1594495      -4.98     138.68  1
        1998011803  2107483      -6.89     140.76  1
        1998011804  2232658      -7.02     140.97  1
        1998011805  2364753      -7.14     141.19  1
        1998011806  2489638      -7.24     141.37  1
        1998011807  2619764      -7.36     141.57  1
        1998011808  2733103      -7.47     141.77  1
        1998011809  2837152      -7.57     141.96  1
        1998011810  2940943      -7.66     142.13  1
        1998011811  3042771      -7.74     142.26  1
        1998011812  3148154      -7.82     142.39  1
        1998011813  3253479      -7.89     142.51  1
        1998011814  3350668      -7.93     142.60  1
        1998011815  3433153      -7.98     142.67  1
        1998011816  3517004      -8.01     142.72  1
        1998011817  3587773      -8.05     142.77  1
        1998011818  3647748      -8.06     142.79  1
        1998011819  3703602      -8.08     142.80  1
        1998011820  3748516      -8.10     142.81  1
        1998011821  3785361      -8.12     142.82  1
        1998011822  3817865      -8.15     142.82  1
        1998011823  3841793      -8.16     142.83  1
        1998011900  3858822      -8.19     142.85  1
        1998011901  3867895      -8.22     142.89  1
        1998011902  3873950      -8.25     142.92  1
        1998011903  3875705      -8.29     142.95  1
        1998011904  3882026      -8.34     142.97  1
        1998011905  3882136      -8.40     142.99  1
        1998011906  3871466      -8.46     143.03  1
        1998011907  3859840      -8.53     143.06  1
        1998011908  3832882      -8.60     143.12  1
        1998011909  3808040      -8.64     143.17  1
        1998011910  3786459      -8.70     143.20  1
        1998011911  3763802      -8.76     143.24  1
        1998011912  3727041      -8.83     143.28  1
        1998011913  3682859      -8.92     143.33  1
        1998011914  3634068      -9.03     143.38  1
        1998011915  3599790      -9.14     143.38  1
        1998011916  3580135      -9.27     143.35  1
        1998011917  3561601      -9.41     143.31  1
        1998011918  3558120      -9.56     143.25  1
        1998011919  3567907      -9.74     143.21  1
        1998011920  3593825      -9.90     143.19  1
        1998011921  3621080     -10.05     143.15  1
        1998011922  3658613     -10.18     143.09  1
        1998011923  3707758     -10.30     142.98  1
        1998012000  3750101     -10.41     142.90  1
        1998012001  3776141     -10.52     142.84  1
        1998012002  3795134     -10.62     142.80  1
        1998012003  3808393     -10.72     142.76  1
        1998012004  3835092     -10.82     142.73  1
        1998012005  3869815     -10.91     142.71  1
        1998012006  3885897     -10.97     142.69  1
        1998012007  3897324     -11.01     142.73  1
        1998012008  3911806     -11.02     142.77  1
        1998012009  3920405     -11.02     142.86  1
        1998012010  3936972     -11.02     142.90  1
        1998012011  3957498     -11.02     142.89  1
        1998012012  3971905     -11.03     142.88  1
        1998012013  3972799     -11.06     142.81  1
        1998012014  3933973     -11.11     142.71  1
        1998012015  3902722     -11.17     142.60  1
        1998012016  3857711     -11.24     142.46  1
        1998012017  3820959     -11.30     142.31  1
        1998012018  3793687     -11.35     142.18  1
        1998012019  3788268     -11.39     141.98  1
        1998012020  3808907     -11.41     141.72  1
        1998012021  3840120     -11.41     141.40  1
        1998012022  3877423     -11.40     141.05  1
        1998012023  3918098     -11.39     140.67  1
        1998012100  3959976     -11.38     140.28  1
        1998012101  3998606     -11.36     139.89  1
        1998012102  4039046     -11.35     139.54  1
        1998012103  4053921     -11.34     139.25  1
        1998012104  4064809     -11.34     138.97  1
        1998012105  4064273     -11.33     138.73  1
        1998012106  4051003     -11.33     138.47  1
        1998012107  4040850     -11.32     138.21  1
        1998012108  4021916     -11.31     137.93  1
        1998012109  3998735     -11.30     137.64  1
        1998012110  3965184     -11.30     137.33  1
        1998012111  3912595     -11.29     137.00  1
        1998012112  3853887     -11.27     136.67  1
        1998012113  3780015     -11.25     136.30  1
        1998012114  3710508     -11.24     135.95  1
        1998012115  3656074     -11.24     135.64  1
        1998012116  3620960     -11.26     135.39  1
        1998012117  3584223     -11.28     135.15  1
        1998012118  3549476     -11.29     134.91  1
        1998012119  3520595     -11.31     134.71  1
        1998012120  3496736     -11.33     134.52  1
        1998012121  3474555     -11.36     134.34  1
        1998012122  3454420     -11.38     134.15  1
        1998012123  3435375     -11.41     133.99  1
        1998012200  3422125     -11.44     133.85  1
        1998012201  3405173     -11.46     133.73  1
        1998012202  3392211     -11.48     133.61  1
        1998012203  3376250     -11.50     133.51  1
        1998012204  3367348     -11.52     133.43  1
        1998012205  3352560     -11.53     133.34  1
        1998012206  3326793     -11.55     133.27  1
        1998012207  3293147     -11.56     133.19  1
        1998012208  3250543     -11.58     133.14  1
        1998012209  3202344     -11.60     133.09  1
        1998012210  3149131     -11.62     133.04  1
        1998012211  3084784     -11.65     132.97  1
        1998012212  3020409     -11.68     132.92  1
        1998012213  2951101     -11.71     132.89  1
        1998012214  2872228     -11.74     132.84  1
        1998012215  2799400     -11.77     132.80  1
        1998012216  2710140     -11.80     132.75  1
        1998012217  2598321     -11.83     132.65  1
        1998012218  1219280     -12.16     141.57  1
        1998012219  1141740     -12.19     141.72  1
        1998012220  1064462     -12.23     141.81  1
        1998012221   983569     -12.27     141.87  1
        1998012222   908968     -12.31     141.90  1
        1998012223   838665     -12.34     141.95  1
        1998012300   775721     -12.37     141.98  1
        1998012301   730169     -12.39     142.00  1
        1998012302   698029     -12.41     141.98  1
        1998012303   675767     -12.43     141.96  1
        1998012304   663747     -12.46     141.94  1
        1998012305   646218     -12.48     141.91  1
        1998012306   621329     -12.50     141.88  1
        1998012307   601050     -12.51     141.87  1
        1998012308   580743     -12.53     141.86  1
        1998012309   565269     -12.54     141.85  1
        1998012310   547357     -12.57     141.83  1
        1998012311   533548     -12.61     141.80  1
        1998012312   515771     -12.63     141.77  1
        1998012313   503181     -12.66     141.74  1
        1998012314   490583     -12.69     141.70  1
        1998012315   492204     -12.73     141.63  1
        1998012316   498035     -12.76     141.55  1
        1998012317   509632     -12.81     141.45  1
        1998012318   518667     -12.87     141.33  1
        1998012319   516173     -12.91     141.22  1
        1998012320   518102     -12.96     141.09  1
        1998012321   509083     -13.02     140.95  1
        1998012322   501525     -13.07     140.83  1
        1998012323   492537     -13.11     140.71  1
        1998012400   486808     -13.15     140.59  1
        1998012401   489029     -13.18     140.49  1
        1998012402   490190     -13.20     140.40  1
        1998012403   487739     -13.22     140.32  1
        1998012404   488194     -13.23     140.24  1
        1998012405   495241     -13.26     140.16  1
        1998012406   499178     -13.27     140.09  1
        1998012407   507575     -13.28     140.03  1
        1998012408   520625     -13.31     139.92  1
        1998012409   532855     -13.32     139.81  1
        1998012410   548556     -13.34     139.71  1
        1998012411   569548     -13.36     139.58  1
        1998012412   587193     -13.37     139.48  1
        1998012413   607009     -13.37     139.38  1
        1998012414   623000     -13.37     139.29  1
        1998012415   632501     -13.37     139.19  1
        1998012416   642483     -13.36     139.11  1
        1998012417   645240     -13.37     138.99  1
        1998012418   640666     -13.37     138.89  1
        1998012419   642222     -13.37     138.77  1
        1998012420   647751     -13.37     138.67  1
        1998012421   651805     -13.39     138.54  1
        1998012422   654176     -13.40     138.40  1
        1998012423   652932     -13.41     138.26  1
        1998012500   653512     -13.42     138.13  1
        1998012501   652164     -13.43     138.02  1
        1998012502   652500     -13.44     137.91  1
        1998012503   651146     -13.45     137.81  1
        1998012504   654742     -13.46     137.70  1
        1998012505   659037     -13.47     137.60  1
        1998012506   665766     -13.47     137.49  1
        1998012507   673333     -13.47     137.38  1
        1998012508   679101     -13.47     137.29  1
        1998012509   686423     -13.47     137.21  1
        1998012510   696388     -13.47     137.13  1
        1998012511   706602     -13.47     137.05  1
        1998012512   716317     -13.47     136.98  1
        1998012513   723894     -13.47     136.91  1
        1998012514   726772     -13.47     136.83  1
        1998012515   728694     -13.47     136.78  1
        1998012516   722550     -13.48     136.70  1
        1998012517   716148     -13.49     136.61  1
        1998012518   714680     -13.50     136.51  1
        1998012519   714029     -13.52     136.38  1
        1998012520   719735     -13.54     136.19  1
        1998012521   727355     -13.56     136.00  1
        1998012522   734132     -13.59     135.82  1
        1998012523   740787     -13.61     135.66  1
        1998012600   750102     -13.63     135.50  1
        1998012601   751860     -13.64     135.35  1
        1998012602   744144     -13.65     135.24  1
        1998012603   732598     -13.66     135.14  1
        1998012604   714486     -13.66     135.05  1
        1998012605   697546     -13.66     134.96  1
        1998012606   692390     -13.66     134.88  1
        1998012607   694892     -13.67     134.81  1
        1998012608   709403     -13.67     134.70  1
        1998012609   726203     -13.67     134.61  1
        1998012610   734012     -13.67     134.56  1
        1998012611   746144     -13.67     134.48  1
        1998012612   759983     -13.66     134.41  1
        1998012613   766734     -13.65     134.33  1
        1998012614   769293     -13.64     134.24  1
        1998012615   768487     -13.63     134.14  1
        1998012616   754128     -13.61     134.01  1
        1998012617   734086     -13.61     133.88  1
        1998012618   703515     -13.60     133.76  1
        1998012619   676880     -13.59     133.60  1
        1998012620   668979     -13.58     133.45  1
        1998012621   654613     -13.56     133.29  1
        1998012622   634616     -13.54     133.16  1
        1998012623   617763     -13.51     133.04  1
        1998012700   598851     -13.48     132.94  1
        1998012701   574762     -13.46     132.85  1
        1998012702   554375     -13.44     132.75  1
        1998012703   531964     -13.41     132.68  1
        1998012704   513619     -13.39     132.61  1
        1998012705   496734     -13.36     132.55  1
        1998012706   477557     -13.33     132.49  1
        1998012707   461352     -13.32     132.42  1
        1998012708   439749     -13.30     132.35  1
        1998012709   400734     -13.26     132.27  1
        1998012710   357009     -13.22     132.20  1
        1998012711   318544     -13.20     132.11  1
        1998012712   269134     -13.17     132.00  1
        1998012713   268730     -13.16     131.92  0
        1998012714   268325     -13.15     131.84  0
        1998012715   267920     -13.15     131.77  0
        1998012716   267515     -13.14     131.69  0
        1998012717   267110     -13.14     131.61  0
        1998012718   266705     -13.13     131.53  0
        1998012719   266300     -13.12     131.45  0
        1998012720   265895     -13.12     131.37  0
        1998012721   265490     -13.11     131.29  0
        1998012722   265085     -13.10     131.21  0
        1998012723   264680     -13.10     131.13  0
        1998012800   264276     -13.09     131.05  0
        1998012801   263871     -13.09     130.97  0
        1998012802   263466     -13.08     130.89  0
        1998012803   263061     -13.07     130.81  0
        1998012804   262656     -13.07     130.74  0
        1998012805   262251     -13.06     130.66  0
        1998012806   261846     -13.05     130.58  0
        1998012807   261441     -13.05     130.50  0
        1998012808   261036     -13.04     130.42  0
        1998012809   260631     -13.04     130.34  0
        1998012810   260226     -13.03     130.26  0
        1998012811   259821     -13.02     130.18  0
        1998012812   259417     -13.02     130.10  1
        1998012813   293384     -13.01     130.02  1
        1998012814   331557     -13.00     129.93  1
        1998012815   379482     -12.99     129.82  1
        1998012816   402133     -12.98     129.74  1
        1998012817   420435     -12.98     129.69  1
        1998012818   428761     -12.97     129.65  1
        1998012819   438760     -12.96     129.61  1
        1998012820   442385     -12.96     129.56  1
        1998012821   445410     -12.95     129.49  1
        1998012822   443139     -12.94     129.44  1
        1998012823   433153     -12.94     129.40  1
        1998012900   425204     -12.94     129.36  1
        1998012901   422914     -12.94     129.32  1
        1998012902   430975     -12.94     129.27  1
        1998012903   448064     -12.94     129.23  1
        1998012904   474674     -12.94     129.18  1
        1998012905   501148     -12.95     129.14  1
        1998012906   521363     -12.95     129.09  1
        1998012907   541802     -12.96     129.04  1
        1998012908   563699     -12.96     128.98  1
        1998012909   590012     -12.98     128.90  1
        1998012910   617024     -13.01     128.81  1
        1998012911   650064     -13.03     128.71  1
        1998012912   684648     -13.05     128.60  1
        1998012913   707795     -13.07     128.50  1
        1998012914   724235     -13.08     128.41  1
        1998012915   729121     -13.10     128.34  1
        1998012916   732581     -13.11     128.28  1
        1998012917   741683     -13.12     128.22  1
        1998012918   752377     -13.12     128.16  1
        1998012919   763904     -13.13     128.10  1
        1998012920   765555     -13.14     128.03  1
        1998012921   758819     -13.14     127.96  1
        1998012922   749281     -13.15     127.89  1
        1998012923   738764     -13.17     127.82  1
        1998013000   731491     -13.19     127.75  1
        1998013001   724233     -13.20     127.69  1
        1998013002   716376     -13.22     127.64  1
        1998013003   710806     -13.23     127.60  1
        1998013004   703451     -13.24     127.56  1
        1998013005   698737     -13.25     127.52  1
        1998013006   693313     -13.26     127.47  1
        1998013007   689206     -13.26     127.43  1
        1998013008   684875     -13.26     127.39  1
        1998013009   676342     -13.26     127.34  1
        1998013010   671542     -13.26     127.28  1
        1998013011   669011     -13.26     127.22  1
        1998013012   670662     -13.28     127.14  1
        1998013013   663807     -13.28     127.07  1
        1998013014   659344     -13.28     126.99  1
        1998013015   643563     -13.30     126.92  1
        1998013016   636194     -13.31     126.83  1
        1998013017   619804     -13.33     126.73  1
        1998013018   622272     -13.35     126.62  1
        1998013019   624387     -13.37     126.52  1
        1998013020   626619     -13.39     126.42  1
        1998013021   632206     -13.41     126.33  1
        1998013022   641385     -13.44     126.23  1
        1998013023   651394     -13.47     126.15  1
        1998013100   662742     -13.49     126.07  1
        1998013101   673729     -13.51     126.01  1
        1998013102   682081     -13.53     125.95  1
        1998013103   691162     -13.54     125.90  1
        1998013104   700025     -13.55     125.85  1
        1998013105   705504     -13.56     125.80  1
        1998013106   705461     -13.58     125.74  1
        1998013107   700862     -13.59     125.68  1
        1998013108   691113     -13.60     125.61  1
        1998013109   678456     -13.62     125.55  1
        1998013110   663527     -13.63     125.49  1
        1998013111   648341     -13.66     125.42  1
        1998013112   634502     -13.67     125.36  1
        1998013113   611740     -13.70     125.29  1
        1998013114   583256     -13.72     125.23  1
        1998013115   546927     -13.77     125.16  1
        1998013116   499941     -13.81     125.09  1
        1998013117   473727     -13.84     125.03  1
        1998013118   457704     -13.87     124.98  1
        1998013119   445418     -13.90     124.93  1
        1998013120   427970     -13.94     124.88  1
        1998013121   415182     -13.98     124.83  1
        1998013122   393752     -14.03     124.77  1
        1998013123   376549     -14.07     124.72  1
        1998020100   364512     -14.10     124.68  1
        1998020101   349980     -14.13     124.65  1
        1998020102   333512     -14.16     124.61  1
        1998020103   310222     -14.20     124.57  1
        1998020104   283452     -14.24     124.52  1
LPT     3.1000
        1998013114   379313     -17.85      30.31  1
        1998013115   415616     -18.01      30.48  1
        1998013116   455005     -18.13      30.65  1
        1998013117   478051     -18.24      30.82  1
        1998013118   504315     -18.33      30.99  1
        1998013119   538445     -18.39      31.17  1
        1998013120   579939     -18.46      31.36  1
        1998013121   624952     -18.51      31.56  1
        1998013122   666646     -18.56      31.76  1
        1998013123   695023     -18.60      31.95  1
        1998020100   794079     -18.63      32.19  1
        1998020101   900561     -18.63      32.43  1
        1998020102   984892     -18.64      32.62  1
        1998020103  1034313     -18.67      32.79  1
        1998020104  1080126     -18.68      32.95  1
        1998020105  1117410     -18.70      33.09  1
        1998020106  1144468     -18.70      33.19  1
        1998020107  1162642     -18.71      33.25  1
        1998020108  1176383     -18.73      33.30  1
        1998020109  1183245     -18.75      33.32  1
        1998020110  1182874     -18.79      33.33  1
        1998020111  1174962     -18.84      33.35  1
        1998020112  1165961     -18.87      33.37  1
        1998020113  1159382     -18.90      33.39  1
        1998020114  1156120     -18.92      33.42  1
        1998020115  1153921     -18.93      33.44  1
        1998020116  1145935     -18.94      33.48  1
        1998020117  1145230     -18.94      33.52  1
        1998020118  1145519     -18.93      33.55  1
        1998020119  1145584     -18.93      33.58  1
        1998020120  1131334     -18.95      33.62  1
        1998020121  1113941     -18.97      33.67  1
        1998020122  1098412     -18.97      33.71  1
        1998020123  1091669     -18.97      33.77  1
        1998020200  1086050     -18.98      33.82  1
        1998020201  1087029     -18.99      33.89  1
        1998020202  1076564     -19.01      33.97  1
        1998020203  1067219     -19.01      34.06  1
        1998020204  1065290     -19.03      34.18  1
        1998020205  1073173     -19.04      34.30  1
        1998020206  1086107     -19.04      34.43  1
        1998020207  1112706     -19.04      34.56  1
        1998020208  1142156     -19.04      34.70  1
        1998020209  1171425     -19.04      34.85  1
        1998020210  1203527     -19.02      34.99  1
        1998020211  1232292     -19.01      35.15  1
        1998020212  1254653     -19.00      35.30  1
        1998020213  1275755     -18.98      35.49  1
        1998020214  1329883     -18.89      35.76  1
        1998020215  1346103     -18.82      36.01  1
        1998020216  1358955     -18.74      36.29  1
        1998020217  1374180     -18.64      36.61  1
        1998020218  1393118     -18.52      36.95  1
        1998020219  1433667     -18.38      37.34  1
        1998020220  1436012     -18.25      37.67  1
        1998020221  1442437     -18.13      37.94  1
        1998020222  1423372     -18.00      38.26  1
        1998020223  1423355     -17.89      38.57  1
        1998020300  1415700     -17.78      38.85  1
        1998020301  1418775     -17.69      39.10  1
        1998020302  1436932     -17.61      39.29  1
        1998020303  1452922     -17.54      39.44  1
        1998020304  1460772     -17.47      39.58  1
        1998020305  1474885     -17.41      39.71  1
        1998020306  1496896     -17.37      39.82  1
        1998020307  1523276     -17.34      39.95  1
        1998020308  1554560     -17.32      40.06  1
        1998020309  1588771     -17.30      40.19  1
        1998020310  1634931     -17.30      40.32  1
        1998020311  1667072     -17.30      40.45  1
        1998020312  1708866     -17.32      40.59  1
        1998020313  1744715     -17.32      40.73  1
        1998020314  1768703     -17.32      40.87  1
        1998020315  1754548     -17.31      41.07  1
        1998020316  1776762     -17.31      41.23  1
        1998020317  1807275     -17.32      41.42  1
        1998020318  1848083     -17.34      41.59  1
        1998020319  1884313     -17.35      41.76  1
        1998020320  1911763     -17.36      41.92  1
        1998020321  1927952     -17.38      42.11  1
        1998020322  1934595     -17.41      42.29  1
        1998020323  1939668     -17.45      42.48  1
        1998020400  1953304     -17.50      42.65  1
        1998020401  1940380     -17.53      42.90  1
        1998020402  1922230     -17.56      43.12  1
        1998020403  1914756     -17.60      43.32  1
        1998020404  1915882     -17.63      43.47  1
        1998020405  1909582     -17.67      43.61  1
        1998020406  1913505     -17.71      43.74  1
        1998020407  1923050     -17.76      43.86  1
        1998020408  1946495     -17.80      43.97  1
        1998020409  1967236     -17.83      44.07  1
        1998020410  1997953     -17.88      44.19  1
        1998020411  2023002     -17.92      44.30  1
        1998020412  2042614     -17.98      44.41  1
        1998020413  2060257     -18.05      44.53  1
        1998020414  2061990     -18.13      44.64  1
        1998020415  2058931     -18.24      44.77  1
        1998020416  2060468     -18.38      44.94  1
        1998020417  2068729     -18.53      45.12  1
        1998020418  2092011     -18.72      45.35  1
        1998020419  2104625     -18.90      45.56  1
        1998020420  2133812     -19.12      45.81  1
        1998020421  2169082     -19.35      46.05  1
        1998020422  2218938     -19.62      46.34  1
        1998020423  2270545     -19.87      46.63  1
        1998020500  2325391     -20.11      46.91  1
        1998020501  2385432     -20.35      47.21  1
        1998020502  2439725     -20.59      47.51  1
        1998020503  2491774     -20.80      47.79  1
        1998020504  2535457     -21.00      48.05  1
        1998020505  2569473     -21.20      48.31  1
        1998020506  2590282     -21.37      48.56  1
        1998020507  2608585     -21.55      48.81  1
        1998020508  2629114     -21.75      49.10  1
        1998020509  2650830     -21.96      49.40  1
        1998020510  2667873     -22.15      49.68  1
        1998020511  2669951     -22.31      49.91  1
        1998020512  2664473     -22.45      50.12  1
        1998020513  2652685     -22.58      50.30  1
        1998020514  2629918     -22.72      50.50  1
        1998020515  2584338     -22.95      50.82  1
        1998020516  2559118     -23.14      51.09  1
        1998020517  2536585     -23.35      51.36  1
        1998020518  2504302     -23.58      51.67  1
        1998020519  2462191     -23.85      52.01  1
        1998020520  2399216     -24.18      52.42  1
        1998020521  2356053     -24.46      52.76  1
        1998020522  2319660     -24.71      53.07  1
        1998020523  2285891     -24.94      53.35  1
        1998020600  2238538     -25.20      53.67  1
        1998020601  2194325     -25.45      53.97  1
        1998020602  2152383     -25.71      54.27  1
        1998020603  2103215     -25.97      54.58  1
        1998020604  2064499     -26.21      54.86  1
        1998020605  1726053     -27.81      56.79  1
        1998020606  1718394     -27.90      56.90  1
        1998020607  1715947     -27.96      57.00  1
        1998020608  1718380     -28.02      57.08  1
        1998020609  1724721     -28.08      57.18  1
        1998020610  1718266     -28.13      57.26  1
        1998020611  1702387     -28.17      57.33  1
        1998020612  1698698     -28.25      57.42  1
        1998020613  1698433     -28.31      57.51  1
        1998020614  1706920     -28.37      57.58  1
        1998020615  1714924     -28.43      57.66  1
        1998020616  1721756     -28.49      57.73  1
        1998020617  1713770     -28.58      57.83  1
        1998020618  1688563     -28.66      57.94  1
        1998020619  1660138     -28.75      58.04  1
        1998020620  1629999     -28.83      58.13  1
        1998020621  1608243     -28.91      58.21  1
        1998020622  1593406     -28.99      58.30  1
        1998020623  1575411     -29.07      58.38  1
        1998020700  1562909     -29.16      58.47  1
        1998020701  1548676     -29.24      58.55  1
        1998020702  1534974     -29.30      58.62  1
        1998020703  1522606     -29.34      58.68  1
        1998020704  1511057     -29.38      58.74  1
        1998020705  1498108     -29.42      58.80  1
        1998020706  1481653     -29.43      58.85  1
        1998020707  1468989     -29.46      58.90  1
        1998020708  1464755     -29.48      58.94  1
        1998020709  1458796     -29.51      58.99  1
        1998020710  1443636     -29.51      59.02  1
        1998020711  1419941     -29.49      59.05  1
        1998020712  1394954     -29.46      59.07  1
