begin_tracking  end_tracking     lptid  lptgroup  duration  mean_zonal_spd   lpt_begin     lpt_end      eprop_begin_idx  eprop_end_idx  eprop_spd  eprop_dur eprop_begin   eprop_end     eprop_lon_begin  eprop_lon_end
    2010060100    2015063023  105.1000       105    324.00            0.41  2012092923  2012101611                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  106.1000       106    305.00           -0.51  2012100523  2012102116                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  107.1000       107    183.00            4.38  2012101319  2012102410                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  108.1000       108    217.00           -4.57  2012101903  2012103104                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  109.1000       109    217.00            0.65  2012101923  2012110100                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  112.1000       112    253.00            0.29  2012110222  2012111611                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  113.1000       113    570.00           -3.05  2012111004  2012120622                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  114.1000       114    352.00           -1.83  2012112414  2012121206                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  115.1000       115    295.00           -0.67  2012120509  2012122016                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  115.2000       115    350.00           -6.08  2012120509  2012122223                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  117.1000       117    102.00           -3.50  2012122018  2012122800                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  118.1000       118    290.00            1.35  2012122220  2013010622                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  119.1000       119    327.00            2.14  2013011315  2013013006                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  120.1000       120    372.00           -1.52  2013011822  2013020610                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  121.1000       121    318.00           -1.56  2013013111  2013021617                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  124.1000       124    174.00            0.39  2013021310  2013022316                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  126.1000       126    178.00           -2.28  2013032218  2013040204                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  128.1000       128    346.00            1.77  2013041213  2013042923                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  129.1000       129    289.00            3.95  2013041918  2013050419                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  130.1000       130    299.00            2.21  2013042404  2013050915                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  132.1000       132    271.00           -2.26  2013052118  2013060501                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  133.1000       133    216.00            1.22  2013052414  2013060514                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  134.1000       134    179.00            5.34  2013052614  2013060601                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  136.1000       136    255.00            0.53  2013061808  2013070123                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  137.1000       137    282.00            2.80  2013062409  2013070903                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  138.3000       138    740.00            1.13  2013070507  2013080803                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  138.4000       138    881.00            0.03  2013070507  2013081400                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  139.1000       139    232.00            3.26  2013070614  2013071906                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  139.2000       139    246.00           11.68  2013070614  2013071920                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  140.2000       140    670.00           -0.11  2013080511  2013090509                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  140.3000       140    375.00            0.43  2013081104  2013082919                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  141.1000       141    276.00            0.16  2013081623  2013083111                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  143.1000       143    237.00            0.68  2013090808  2013092105                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  144.1000       144    181.00            4.14  2013091820  2013092909                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  145.1000       145    220.00           -2.60  2013100219  2013101423                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  146.1000       146    233.00            1.24  2013101208  2013102501                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  147.1000       147    296.00           -0.46  2013101311  2013102819                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  148.1000       148    225.00            1.71  2013101619  2013102904                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  149.1000       149    208.00           -4.99  2013101708  2013102900                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  150.1000       150    288.00           -1.70  2013102911  2013111311                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  150.2000       150    284.00           -5.10  2013102911  2013111307                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  153.1000       153    210.00           -0.12  2013121414  2013122608                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  154.1000       154    184.00           -2.03  2013121603  2013122619                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  156.1000       156    336.00           -1.10  2013122505  2014011105                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  157.1000       157    321.00           -0.52  2014012812  2014021321                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  161.1000       161    261.00            1.69  2014032601  2014040822                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  162.1000       162    252.00           12.17  2014051000  2014052312                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  162.2000       162    251.00            7.28  2014051000  2014052311                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  163.1000       163    485.00            0.38  2014052110  2014061315                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  164.1000       164    339.00            1.05  2014052805  2014061408                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  165.1000       165    218.00            0.60  2014052811  2014060913                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
