LPT nnnnn.nnnn
        YYYYMMDDHH _A_[km2] cen_lat.__ cen_lon.__ Nobj
LPT     0.1000
        2001042209  2439067      -0.43     151.23  1
        2001042210  2428205      -0.43     151.29  1
        2001042211  2420193      -0.42     151.40  1
        2001042212  2396385      -0.41     151.46  1
        2001042213  2402050      -0.43     151.61  1
        2001042214  2406723      -0.46     151.71  1
        2001042215  2402510      -0.48     151.79  1
        2001042216  2406439      -0.51     151.93  1
        2001042217  2418634      -0.55     152.08  1
        2001042218  2408633      -0.57     152.19  1
        2001042219  2426984      -0.61     152.32  1
        2001042220  2436829      -0.65     152.46  1
        2001042221  2443840      -0.70     152.63  1
        2001042222  2460961      -0.75     152.91  1
        2001042223  2472025      -0.79     153.21  1
        2001042300  2474092      -0.84     153.48  1
        2001042301  2506944      -0.92     153.84  1
        2001042302  2528948      -0.98     154.14  1
        2001042303  2533443      -1.04     154.42  1
        2001042304  2565038      -1.11     154.74  1
        2001042305  2587497      -1.17     155.05  1
        2001042306  2596396      -1.22     155.31  1
        2001042307  2608122      -1.29     155.60  1
        2001042308  2606657      -1.34     155.88  1
        2001042309  2611086      -1.40     156.16  1
        2001042310  2602469      -1.45     156.43  1
        2001042311  2583353      -1.51     156.69  1
        2001042312  2549244      -1.54     156.91  1
        2001042313  2573096      -1.55     157.27  1
        2001042314  2601717      -1.52     157.67  1
        2001042315  2607754      -1.48     157.98  1
        2001042316  2653914      -1.38     158.32  1
        2001042317  2708611      -1.26     158.63  1
        2001042318  2738901      -1.12     158.92  1
        2001042319  2802675      -0.99     159.25  1
        2001042320  2829694      -0.87     159.53  1
        2001042321  2848332      -0.76     159.81  1
        2001042322  2864733      -0.65     160.11  1
        2001042323  2868917      -0.56     160.39  1
        2001042400  2860282      -0.47     160.66  1
        2001042401  2866782      -0.40     160.91  1
        2001042402  2841019      -0.33     161.17  1
        2001042403  2817966      -0.27     161.42  1
        2001042404  2813146      -0.20     161.68  1
        2001042405  2808817      -0.13     161.95  1
        2001042406  2786482      -0.08     162.28  1
        2001042407  2781027      -0.03     162.59  1
        2001042408  2759542       0.02     162.92  1
        2001042409  2736559       0.06     163.24  1
        2001042410  2717020       0.10     163.55  1
        2001042411  2686997       0.11     163.83  1
        2001042412  2643778       0.12     164.12  1
        2001042413  2632581       0.10     164.36  1
        2001042414  2605846       0.05     164.65  1
        2001042415  2562962       0.00     164.92  1
        2001042416  2557887      -0.08     165.15  1
        2001042417  2537524      -0.15     165.40  1
        2001042418  2513477      -0.23     165.62  1
        2001042419  2504714      -0.32     165.80  1
        2001042420  2472468      -0.40     165.97  1
        2001042421  2451467      -0.47     166.11  1
        2001042422  2440342      -0.53     166.25  1
        2001042423  2416190      -0.59     166.38  1
        2001042500  2386635      -0.64     166.51  1
        2001042501  2370638      -0.67     166.63  1
        2001042502  2336189      -0.68     166.77  1
        2001042503  2307049      -0.65     166.93  1
        2001042504  2298724      -0.60     167.08  1
        2001042505  2286223      -0.55     167.23  1
        2001042506  2271997      -0.47     167.42  1
        2001042507  2266889      -0.39     167.60  1
        2001042508  2273754      -0.28     167.82  1
        2001042509  2260662      -0.16     168.04  1
        2001042510  2236984      -0.04     168.28  1
        2001042511  2201232       0.08     168.53  1
        2001042512  2148720       0.21     168.78  1
        2001042513  2117264       0.30     168.98  1
        2001042514  2063767       0.42     169.21  1
        2001042515  2016667       0.52     169.44  1
        2001042516  1978667       0.60     169.64  1
        2001042517  1928215       0.69     169.88  1
        2001042518  1868485       0.79     170.12  1
        2001042519  1832164       0.86     170.30  1
        2001042520  1795829       0.91     170.51  1
        2001042521  1775393       0.94     170.72  1
        2001042522  1750016       0.96     170.93  1
        2001042523  1711067       0.99     171.15  1
        2001042600  1670002       1.01     171.36  1
        2001042601  1635353       1.01     171.55  1
        2001042602  1583052       1.01     171.73  1
        2001042603  1528904       0.99     171.94  1
        2001042604  1479815       0.94     172.14  1
        2001042605  1422691       0.90     172.36  1
        2001042606  1365442       0.84     172.60  1
        2001042607  1316086       0.76     172.86  1
        2001042608  1265728       0.68     173.14  1
        2001042609  1213023       0.59     173.44  1
        2001042610  1155611       0.48     173.76  1
        2001042611  1089796       0.38     174.09  1
        2001042612  1021381       0.26     174.44  1
        2001042613   970367       0.12     174.80  1
        2001042614   895742      -0.11     175.34  1
        2001042615  1115423      -2.16     179.23  1
        2001042616  1159286      -2.79     180.45  1
        2001042617  1129355      -3.30     181.51  1
        2001042618  1042767      -3.77     182.55  1
        2001042619   583865      -6.33     187.43  1
        2001042620   579057      -6.34     187.62  1
        2001042621   555734      -6.32     187.78  1
        2001042622   511771      -6.32     187.94  1
        2001042623   449643      -6.30     188.09  1
        2001042700   375353      -6.28     188.22  1
        2001042701   280414      -6.25     188.36  1
LPT    32.1000
        2001042003   293621       1.51      68.97  1
        2001042004   349708       1.55      69.21  1
        2001042005   391829       1.60      69.40  1
        2001042006   426287       1.64      69.55  1
        2001042007   463340       1.67      69.68  1
        2001042008   504343       1.70      69.81  1
        2001042009   542012       1.71      69.95  1
        2001042010   566218       1.71      70.07  1
        2001042011   602529       1.71      70.22  1
        2001042012   624515       1.70      70.34  1
        2001042013   640577       1.68      70.46  1
        2001042014   641197       1.67      70.58  1
        2001042015   654044       1.65      70.66  1
        2001042016   673069       1.63      70.72  1
        2001042017   696543       1.60      70.79  1
        2001042018   716435       1.57      70.90  1
        2001042019   736700       1.52      71.02  1
        2001042020   751533       1.47      71.14  1
        2001042021   772297       1.41      71.29  1
        2001042022   792938       1.34      71.45  1
        2001042023   797286       1.24      71.69  1
        2001042100   814837       1.18      71.84  1
        2001042101   830785       1.10      72.00  1
        2001042102   839570       1.01      72.20  1
        2001042103   843169       0.92      72.39  1
        2001042104   848495       0.83      72.60  1
        2001042105   857892       0.75      72.77  1
        2001042106   866792       0.69      72.90  1
        2001042107   881247       0.63      73.02  1
        2001042108   899655       0.56      73.16  1
        2001042109   923619       0.48      73.34  1
        2001042110   954377       0.39      73.58  1
        2001042111   979944       0.31      73.79  1
        2001042112  1006745       0.21      74.03  1
        2001042113  1031444       0.12      74.29  1
        2001042114  1070091       0.00      74.58  1
        2001042115  1117875      -0.12      74.95  1
        2001042116  1185038      -0.25      75.33  1
        2001042117  1267249      -0.40      75.79  1
        2001042118  1359332      -0.56      76.33  1
        2001042119  1451645      -0.71      76.85  1
        2001042120  1550610      -0.85      77.33  1
        2001042121  1642272      -0.96      77.66  1
        2001042122  1726521      -1.06      77.99  1
        2001042123  1808653      -1.15      78.29  1
        2001042200  1884976      -1.23      78.53  1
        2001042201  1957457      -1.30      78.73  1
        2001042202  2015244      -1.38      78.94  1
        2001042203  2080563      -1.45      79.15  1
        2001042204  2131177      -1.53      79.40  1
        2001042205  2175751      -1.60      79.62  1
        2001042206  2219087      -1.66      79.81  1
        2001042207  2265259      -1.71      79.95  1
        2001042208  2307230      -1.76      80.09  1
        2001042209  2347468      -1.81      80.24  1
        2001042210  2385613      -1.86      80.34  1
        2001042211  2413272      -1.91      80.45  1
        2001042212  2432674      -1.96      80.55  1
        2001042213  2448119      -2.01      80.64  1
        2001042214  2468603      -2.06      80.72  1
        2001042215  2506827      -2.11      80.75  1
        2001042216  2545908      -2.16      80.74  1
        2001042217  2577225      -2.20      80.75  1
        2001042218  2595995      -2.24      80.78  1
        2001042219  2614536      -2.27      80.82  1
        2001042220  2630856      -2.31      80.85  1
        2001042221  2645336      -2.34      80.88  1
        2001042222  2657842      -2.37      80.91  1
        2001042223  2670830      -2.41      80.96  1
        2001042300  2672719      -2.46      81.02  1
        2001042301  2668666      -2.52      81.09  1
        2001042302  2656138      -2.57      81.17  1
        2001042303  2653706      -2.62      81.23  1
        2001042304  2648945      -2.66      81.30  1
        2001042305  2649963      -2.70      81.36  1
        2001042306  2662919      -2.74      81.41  1
        2001042307  2687086      -2.78      81.47  1
        2001042308  2712652      -2.80      81.56  1
        2001042309  2743094      -2.83      81.65  1
        2001042310  2769340      -2.86      81.74  1
        2001042311  2799263      -2.90      81.84  1
        2001042312  2823624      -2.94      81.95  1
        2001042313  2845513      -2.98      82.05  1
        2001042314  2876778      -3.02      82.15  1
        2001042315  2915164      -3.05      82.25  1
        2001042316  2957386      -3.07      82.35  1
        2001042317  3003776      -3.10      82.44  1
        2001042318  3051180      -3.11      82.53  1
        2001042319  3099838      -3.11      82.62  1
        2001042320  3142955      -3.11      82.69  1
        2001042321  3187811      -3.10      82.76  1
        2001042322  3227368      -3.10      82.82  1
        2001042323  3272458      -3.09      82.87  1
        2001042400  3316353      -3.08      82.92  1
        2001042401  3369976      -3.05      82.98  1
        2001042402  3420269      -3.03      83.01  1
        2001042403  3468944      -3.02      83.05  1
        2001042404  3517987      -3.00      83.05  1
        2001042405  3570615      -2.98      83.02  1
        2001042406  3622214      -2.97      82.98  1
        2001042407  3677647      -2.95      82.95  1
        2001042408  3733463      -2.93      82.93  1
        2001042409  3776255      -2.91      82.90  1
        2001042410  3806345      -2.91      82.88  1
        2001042411  3829841      -2.90      82.86  1
        2001042412  3847537      -2.89      82.84  1
        2001042413  3856998      -2.89      82.81  1
        2001042414  3864133      -2.88      82.78  1
        2001042415  3874592      -2.87      82.74  1
        2001042416  3885176      -2.86      82.73  1
        2001042417  3894794      -2.85      82.73  1
        2001042418  3903690      -2.84      82.74  1
        2001042419  3920574      -2.82      82.77  1
        2001042420  3925159      -2.81      82.79  1
        2001042421  3926411      -2.80      82.81  1
        2001042422  3926444      -2.79      82.84  1
        2001042423  3930044      -2.78      82.86  1
        2001042500  3933157      -2.76      82.89  1
        2001042501  3923204      -2.75      82.92  1
        2001042502  3907099      -2.74      82.97  1
        2001042503  3892719      -2.74      83.01  1
        2001042504  3876610      -2.73      83.05  1
        2001042505  3864181      -2.72      83.06  1
        2001042506  3854446      -2.71      83.08  1
        2001042507  3841869      -2.71      83.09  1
        2001042508  3832471      -2.70      83.10  1
        2001042509  3820128      -2.69      83.12  1
        2001042510  3801148      -2.69      83.12  1
        2001042511  3779843      -2.68      83.13  1
        2001042512  3767394      -2.67      83.15  1
        2001042513  3752009      -2.66      83.16  1
        2001042514  3743553      -2.64      83.19  1
        2001042515  3735743      -2.61      83.24  1
        2001042516  3733033      -2.57      83.34  1
        2001042517  3730819      -2.52      83.46  1
        2001042518  3730457      -2.48      83.58  1
        2001042519  3739964      -2.42      83.71  1
        2001042520  3762537      -2.37      83.87  1
        2001042521  3800174      -2.30      84.09  1
        2001042522  3837960      -2.21      84.30  1
        2001042523  3874379      -2.12      84.51  1
        2001042600  3907595      -2.04      84.70  1
        2001042601  3929509      -1.96      84.90  1
        2001042602  3947217      -1.88      85.09  1
        2001042603  3965176      -1.80      85.28  1
        2001042604  3981629      -1.73      85.45  1
        2001042605  3994778      -1.66      85.63  1
        2001042606  4003725      -1.59      85.78  1
        2001042607  3997806      -1.52      85.92  1
        2001042608  4002137      -1.44      86.09  1
        2001042609  4022917      -1.36      86.24  1
        2001042610  4033981      -1.28      86.37  1
        2001042611  4031473      -1.21      86.47  1
        2001042612  4030967      -1.13      86.57  1
        2001042613  4027234      -1.06      86.64  1
        2001042614  4032622      -0.97      86.73  1
        2001042615  4046491      -0.88      86.86  1
        2001042616  4064070      -0.77      86.99  1
        2001042617  4091234      -0.67      87.15  1
        2001042618  4110882      -0.57      87.29  1
        2001042619  4133850      -0.49      87.44  1
        2001042620  4147039      -0.41      87.58  1
        2001042621  4175206      -0.33      87.68  1
        2001042622  4203851      -0.26      87.76  1
        2001042623  4231157      -0.19      87.86  1
        2001042700  4235180      -0.13      87.96  1
        2001042701  4199945      -0.08      88.09  1
        2001042702  4147470      -0.02      88.23  1
        2001042703  4098399       0.05      88.40  1
        2001042704  4043290       0.12      88.59  1
        2001042705  3991732       0.19      88.80  1
        2001042706  3929208       0.26      89.05  1
        2001042707  3852260       0.35      89.31  1
        2001042708  3761468       0.44      89.56  1
        2001042709  3655245       0.54      89.83  1
        2001042710  3570564       0.63      90.06  1
        2001042711  3491055       0.70      90.27  1
        2001042712  3421036       0.78      90.51  1
        2001042713  3358527       0.85      90.76  1
        2001042714  3305609       0.93      91.01  1
        2001042715  3259446       1.02      91.27  1
        2001042716  3210679       1.10      91.55  1
        2001042717  3165463       1.19      91.85  1
        2001042718  3127021       1.28      92.16  1
        2001042719  3087585       1.36      92.46  1
        2001042720  3043817       1.45      92.75  1
        2001042721  3012140       1.53      93.01  1
        2001042722  2985369       1.60      93.26  1
        2001042723  2940103       1.67      93.51  1
        2001042800  2889273       1.74      93.77  1
        2001042801  2839539       1.81      94.03  1
        2001042802  2807685       1.86      94.25  1
        2001042803  2779416       1.91      94.45  1
        2001042804  2765925       1.96      94.61  1
        2001042805  2758604       2.02      94.77  1
        2001042806  2759784       2.07      94.91  1
        2001042807  2758875       2.14      95.02  1
        2001042808  2765477       2.20      95.08  1
        2001042809  2763983       2.25      95.09  1
        2001042810  2753285       2.30      95.08  1
        2001042811  2750494       2.35      95.08  1
        2001042812  2757293       2.39      95.16  1
        2001042813  2764098       2.44      95.23  1
        2001042814  2787388       2.51      95.31  1
        2001042815  2798745       2.58      95.36  1
        2001042816  2823780       2.65      95.42  1
        2001042817  2825037       2.74      95.43  1
        2001042818  2853597       2.85      95.52  1
        2001042819  2865074       2.94      95.54  1
        2001042820  2867290       3.02      95.62  1
        2001042821  2869319       3.10      95.58  1
        2001042822  2866940       3.18      95.51  1
        2001042823  2863139       3.24      95.47  1
        2001042900  2856638       3.28      95.42  1
        2001042901  2839313       3.32      95.35  1
        2001042902  2849069       3.35      95.26  1
        2001042903  2854897       3.38      95.13  1
        2001042904  2862081       3.41      94.97  1
        2001042905  2882929       3.43      94.79  1
        2001042906  2907649       3.47      94.64  1
        2001042907  2911040       3.50      94.50  1
        2001042908  2932435       3.54      94.47  1
        2001042909  2937185       3.59      94.43  1
        2001042910  2888469       3.64      94.44  1
        2001042911  2817689       3.71      94.49  1
        2001042912  2763225       3.79      94.60  1
        2001042913  2698148       3.88      94.76  1
        2001042914  2640728       3.96      94.88  1
        2001042915  2556510       4.04      95.02  1
        2001042916  2426287       4.14      95.29  1
        2001042917  2283398       4.23      95.58  1
        2001042918  1548662       5.18     100.49  1
        2001042919  1477954       5.25     100.58  1
        2001042920  1418069       5.31     100.63  1
        2001042921  1373176       5.38     100.68  1
        2001042922  1346582       5.46     100.71  1
        2001042923  1341517       5.52     100.71  1
        2001043000  1350817       5.59     100.66  1
        2001043001  1370486       5.64     100.56  1
        2001043002  1401573       5.68     100.42  1
        2001043003  1432658       5.73     100.29  1
        2001043004  1449253       5.76     100.19  1
        2001043005  1465221       5.80     100.07  1
        2001043006  1485260       5.83      99.93  1
        2001043007  1505383       5.84      99.76  1
        2001043008  1535870       5.86      99.58  1
        2001043009  1576149       5.89      99.42  1
        2001043010  1605611       5.91      99.30  1
        2001043011  1640506       5.93      99.20  1
        2001043012  1668285       5.94      99.13  1
        2001043013  1694377       5.95      99.03  1
        2001043014  1720035       5.93      98.93  1
        2001043015  1741406       5.92      98.84  1
        2001043016  1761901       5.91      98.75  1
        2001043017  1772578       5.90      98.67  1
        2001043018  1775572       5.89      98.56  1
        2001043019  1774900       5.87      98.45  1
        2001043020  1778368       5.85      98.34  1
        2001043021  1788460       5.88      98.27  1
        2001043022  1817920       5.94      98.18  1
        2001043023  1854629       6.02      98.11  1
        2001050100  1902450       6.11      98.05  1
        2001050101  1944385       6.20      97.99  1
        2001050102  1968532       6.28      97.98  1
        2001050103  1982527       6.39      97.99  1
        2001050104  1992429       6.50      98.00  1
        2001050105  1997870       6.63      98.00  1
        2001050106  1996040       6.73      97.99  1
        2001050107  1981523       6.83      97.95  1
        2001050108  1970830       6.94      97.93  1
        2001050109  1953773       7.07      97.94  1
        2001050110  1946251       7.21      97.95  1
        2001050111  1941882       7.32      97.93  1
        2001050112  1932255       7.41      97.90  1
        2001050113  1926563       7.50      97.85  1
        2001050114  1927473       7.58      97.80  1
        2001050115  1922090       7.67      97.73  1
        2001050116  1916048       7.75      97.68  1
        2001050117  1893237       7.84      97.62  1
        2001050118  1878994       7.93      97.55  1
        2001050119  1854212       8.02      97.46  1
        2001050120  1838262       8.11      97.40  1
        2001050121  1824935       8.21      97.32  1
        2001050122  1816881       8.36      97.27  1
        2001050123  1805440       8.52      97.22  1
        2001050200  1810992       8.67      97.17  1
        2001050201  1833261       8.80      97.11  1
        2001050202  1863788       8.93      97.06  1
        2001050203  1885881       9.07      97.03  1
        2001050204  1902500       9.20      97.00  1
        2001050205  1920760       9.29      96.97  1
        2001050206  1948459       9.38      96.93  1
        2001050207  1974778       9.46      96.88  1
        2001050208  2001978       9.51      96.85  1
        2001050209  2008893       9.58      96.80  1
        2001050210  2008727       9.64      96.75  1
        2001050211  2022182       9.71      96.71  1
        2001050212  2040588       9.76      96.68  1
        2001050213  2060888       9.82      96.66  1
        2001050214  2080709       9.86      96.62  1
        2001050215  2094759       9.91      96.60  1
        2001050216  2107544       9.96      96.58  1
        2001050217  2110228      10.01      96.57  1
        2001050218  2112463      10.05      96.56  1
        2001050219  2126485      10.08      96.53  1
        2001050220  2151999      10.12      96.50  1
        2001050221  2185213      10.14      96.45  1
        2001050222  2202188      10.16      96.42  1
        2001050223  2211350      10.17      96.39  1
        2001050300  2219304      10.18      96.36  1
        2001050301  2224467      10.19      96.33  1
        2001050302  2218661      10.23      96.33  1
        2001050303  2213842      10.28      96.34  1
        2001050304  2203134      10.33      96.33  1
        2001050305  2199072      10.37      96.32  1
        2001050306  2193722      10.43      96.34  1
        2001050307  2185624      10.50      96.38  1
        2001050308  2183899      10.57      96.43  1
        2001050309  2166712      10.60      96.45  1
        2001050310  2130806      10.58      96.44  1
        2001050311  2084218      10.57      96.42  1
        2001050312  2035529      10.57      96.40  1
        2001050313  2002716      10.60      96.40  1
        2001050314  1973510      10.65      96.42  1
        2001050315  1951169      10.71      96.45  1
        2001050316  1928834      10.80      96.49  1
        2001050317  1901953      10.89      96.54  1
        2001050318  1874667      10.95      96.58  1
        2001050319  1844124      11.07      96.66  1
        2001050320  1798709      11.24      96.77  1
        2001050321  1751128      11.43      96.90  1
        2001050322  1701103      11.58      97.03  1
        2001050323  1615087      11.84      97.24  1
        2001050400  1505595      12.15      97.49  1
        2001050401  1391885      12.46      97.72  1
        2001050402  1288705      12.72      97.92  1
        2001050403  1209612      12.92      98.06  1
        2001050404  1131610      13.08      98.17  1
        2001050405  1054600      13.24      98.30  1
        2001050406   982335      13.38      98.42  1
        2001050407   914692      13.51      98.52  1
        2001050408   859833      13.60      98.60  1
        2001050409   791063      13.70      98.67  1
        2001050410   705339      13.76      98.70  1
        2001050411   610718      13.83      98.74  1
        2001050412   528979      13.89      98.77  1
        2001050413   471305      13.97      98.82  1
        2001050414   409928      13.99      98.82  1
        2001050415   344621      13.99      98.83  1
        2001050416   276687      13.97      98.81  1
LPT    33.1000
        2001042711   281711      -3.48     134.53  1
        2001042712   350448      -3.43     134.48  1
        2001042713   417091      -3.37     134.43  1
        2001042714   490151      -3.32     134.41  1
        2001042715   564452      -3.26     134.44  1
        2001042716   654307      -3.18     134.57  1
        2001042717   749843      -3.10     134.76  1
        2001042718   834786      -2.99     135.06  1
        2001042719   925424      -2.86     135.37  1
        2001042720  1032501      -2.68     135.78  1
        2001042721  1148090      -2.49     136.22  1
        2001042722  1240955      -2.33     136.60  1
        2001042723  1329702      -2.21     136.89  1
        2001042800  1413378      -2.11     137.15  1
        2001042801  1491492      -2.02     137.35  1
        2001042802  1565033      -1.94     137.54  1
        2001042803  1636956      -1.87     137.69  1
        2001042804  1702216      -1.80     137.84  1
        2001042805  1773622      -1.75     137.96  1
        2001042806  1831449      -1.72     138.06  1
        2001042807  1876828      -1.69     138.17  1
        2001042808  1908155      -1.65     138.27  1
        2001042809  1941092      -1.61     138.36  1
        2001042810  1984750      -1.57     138.44  1
        2001042811  2035555      -1.55     138.51  1
        2001042812  2080308      -1.54     138.57  1
        2001042813  2127284      -1.53     138.64  1
        2001042814  2183870      -1.53     138.68  1
        2001042815  2241675      -1.54     138.71  1
        2001042816  2299332      -1.56     138.77  1
        2001042817  2358955      -1.59     138.85  1
        2001042818  2398277      -1.60     138.96  1
        2001042819  2447585      -1.59     139.09  1
        2001042820  2488535      -1.58     139.24  1
        2001042821  2528372      -1.58     139.38  1
        2001042822  2568955      -1.58     139.54  1
        2001042823  2601901      -1.56     139.77  1
        2001042900  2646692      -1.52     140.04  1
        2001042901  2700377      -1.47     140.38  1
        2001042902  2759121      -1.40     140.77  1
        2001042903  2826724      -1.33     141.17  1
        2001042904  2892489      -1.24     141.62  1
        2001042905  2988426      -1.13     142.05  1
        2001042906  3049974      -1.03     142.50  1
        2001042907  3123439      -0.94     142.94  1
        2001042908  3201420      -0.85     143.38  1
        2001042909  3274091      -0.77     143.80  1
        2001042910  3357110      -0.69     144.18  1
        2001042911  3425445      -0.63     144.58  1
        2001042912  3480239      -0.56     144.95  1
        2001042913  3540188      -0.50     145.36  1
        2001042914  3607875      -0.46     145.72  1
        2001042915  3670752      -0.41     146.09  1
        2001042916  3744112      -0.37     146.46  1
        2001042917  3820677      -0.33     146.82  1
        2001042918  3867697      -0.27     147.18  1
        2001042919  3917289      -0.22     147.56  1
        2001042920  3954323      -0.16     147.95  1
        2001042921  3992835      -0.11     148.31  1
        2001042922  4025157      -0.06     148.66  1
        2001042923  4061770      -0.02     149.00  1
        2001043000  4083469       0.02     149.33  1
        2001043001  4113643       0.06     149.66  1
        2001043002  4158201       0.09     149.96  1
        2001043003  4197710       0.12     150.24  1
        2001043004  4246185       0.16     150.55  1
        2001043005  4305131       0.19     150.84  1
        2001043006  4357203       0.22     151.11  1
        2001043007  4413790       0.25     151.40  1
        2001043008  4480966       0.28     151.67  1
        2001043009  4551830       0.30     151.88  1
        2001043010  4635326       0.31     152.14  1
        2001043011  4738640       0.33     152.38  1
        2001043012  4824479       0.33     152.57  1
        2001043013  4915358       0.33     152.75  1
        2001043014  4997121       0.32     152.87  1
        2001043015  5070150       0.32     153.00  1
        2001043016  5152137       0.33     153.16  1
        2001043017  5250216       0.33     153.28  1
        2001043018  5302778       0.34     153.42  1
        2001043019  5370100       0.34     153.49  1
        2001043020  5436690       0.32     153.52  1
        2001043021  5502715       0.31     153.50  1
        2001043022  5576118       0.29     153.46  1
        2001043023  5656727       0.27     153.39  1
        2001050100  5719155       0.27     153.36  1
        2001050101  5775162       0.29     153.39  1
        2001050102  5845298       0.31     153.43  1
        2001050103  5911945       0.34     153.49  1
        2001050104  5985932       0.36     153.54  1
        2001050105  6064759       0.37     153.54  1
        2001050106  6119244       0.38     153.55  1
        2001050107  6170559       0.40     153.56  1
        2001050108  6225841       0.41     153.53  1
        2001050109  6278902       0.42     153.50  1
        2001050110  6330504       0.43     153.45  1
        2001050111  6366232       0.45     153.43  1
        2001050112  6389725       0.47     153.45  1
        2001050113  6432504       0.48     153.44  1
        2001050114  6467931       0.49     153.46  1
        2001050115  6497133       0.50     153.47  1
        2001050116  6514942       0.53     153.52  1
        2001050117  6552222       0.55     153.54  1
        2001050118  6572438       0.56     153.59  1
        2001050119  6628079       0.56     153.61  1
        2001050120  6680599       0.55     153.59  1
        2001050121  6719356       0.54     153.59  1
        2001050122  6738391       0.54     153.65  1
        2001050123  6765375       0.53     153.71  1
        2001050200  6787440       0.52     153.81  1
        2001050201  6813985       0.52     153.90  1
        2001050202  6845601       0.50     153.96  1
        2001050203  6883449       0.47     153.98  1
        2001050204  6922358       0.43     154.01  1
        2001050205  6965568       0.39     154.00  1
        2001050206  6995104       0.35     154.00  1
        2001050207  7037036       0.31     153.95  1
        2001050208  7077658       0.27     153.88  1
        2001050209  7095967       0.23     153.84  1
        2001050210  7118820       0.19     153.79  1
        2001050211  7129590       0.16     153.74  1
        2001050212  7144304       0.12     153.70  1
        2001050213  7164893       0.08     153.64  1
        2001050214  7175630       0.03     153.55  1
        2001050215  7175835       0.00     153.50  1
        2001050216  7156852      -0.01     153.46  1
        2001050217  7155257      -0.05     153.33  1
        2001050218  7115761      -0.08     153.26  1
        2001050219  7110853      -0.10     153.12  1
        2001050220  7093647      -0.13     152.92  1
        2001050221  7044086      -0.14     152.74  1
        2001050222  6980135      -0.16     152.60  1
        2001050223  6923087      -0.17     152.46  1
        2001050300  6813979      -0.16     152.36  1
        2001050301  6716403      -0.15     152.28  1
        2001050302  6604466      -0.14     152.15  1
        2001050303  6462924      -0.14     152.02  1
        2001050304  6330210      -0.13     151.90  1
        2001050305  6183500      -0.14     151.76  1
        2001050306  6033429      -0.18     151.55  1
        2001050307  5925287      -0.21     151.34  1
        2001050308  5796022      -0.28     151.11  1
        2001050309  3342526      -2.73     138.55  1
        2001050310  3357457      -2.70     138.46  1
        2001050311  3351306      -2.69     138.34  1
        2001050312  3359460      -2.67     138.26  1
        2001050313  3401368      -2.60     138.28  1
        2001050314  3436260      -2.53     138.30  1
        2001050315  3465701      -2.48     138.29  1
        2001050316  3535394      -2.40     138.35  1
        2001050317  3597528      -2.35     138.38  1
        2001050318  3640266      -2.28     138.46  1
        2001050319  3724210      -2.19     138.56  1
        2001050320  3787675      -2.14     138.64  1
        2001050321  3819008      -2.10     138.67  1
        2001050322  3845429      -2.07     138.72  1
        2001050323  3859661      -2.04     138.78  1
        2001050400  3859764      -2.00     138.86  1
        2001050401  3886053      -1.97     138.96  1
        2001050402  3916638      -1.92     139.02  1
        2001050403  3939605      -1.88     139.06  1
        2001050404  3962658      -1.84     139.07  1
        2001050405  3981035      -1.79     139.09  1
        2001050406  3999892      -1.73     139.11  1
        2001050407  4026505      -1.67     139.12  1
        2001050408  4051481      -1.62     139.13  1
        2001050409  4074633      -1.56     139.15  1
        2001050410  4104522      -1.50     139.17  1
        2001050411  4129124      -1.45     139.18  1
        2001050412  4155815      -1.40     139.17  1
        2001050413  4187055      -1.37     139.19  1
        2001050414  4216116      -1.33     139.19  1
        2001050415  4254676      -1.28     139.17  1
        2001050416  4292871      -1.22     139.15  1
        2001050417  4333926      -1.14     139.21  1
        2001050418  4360269      -1.05     139.20  1
        2001050419  4400269      -0.94     139.21  1
        2001050420  4430825      -0.83     139.20  1
        2001050421  4448472      -0.72     139.21  1
        2001050422  4481879      -0.63     139.24  1
        2001050423  4520717      -0.53     139.28  1
        2001050500  4556588      -0.44     139.35  1
        2001050501  4603320      -0.36     139.44  1
        2001050502  4646844      -0.26     139.54  1
        2001050503  4687410      -0.17     139.63  1
        2001050504  4726634      -0.07     139.71  1
        2001050505  4776114       0.04     139.78  1
        2001050506  4819802       0.12     139.85  1
        2001050507  4859961       0.21     139.94  1
        2001050508  4906885       0.31     140.02  1
        2001050509  4950378       0.40     140.12  1
        2001050510  5008098       0.49     140.24  1
        2001050511  5074654       0.58     140.35  1
        2001050512  5141542       0.66     140.48  1
        2001050513  5198991       0.73     140.59  1
        2001050514  5251894       0.79     140.67  1
        2001050515  5289179       0.85     140.71  1
        2001050516  5333730       0.91     140.75  1
        2001050517  5389612       0.92     140.82  1
        2001050518  5393905       0.98     140.88  1
        2001050519  5416033       1.02     140.94  1
        2001050520  5410918       1.06     140.96  1
        2001050521  5413303       1.10     140.98  1
        2001050522  5407837       1.13     141.02  1
        2001050523  5422559       1.17     141.02  1
        2001050600  5423896       1.21     141.02  1
        2001050601  5440460       1.23     141.04  1
        2001050602  5451476       1.24     141.05  1
        2001050603  5452287       1.26     141.05  1
        2001050604  5450076       1.28     141.07  1
        2001050605  5469752       1.31     141.05  1
        2001050606  5476545       1.33     141.06  1
        2001050607  5472297       1.35     141.08  1
        2001050608  5461178       1.39     141.10  1
        2001050609  5457546       1.42     141.12  1
        2001050610  5469121       1.45     141.13  1
        2001050611  5478294       1.47     141.16  1
        2001050612  5486336       1.49     141.18  1
        2001050613  5489244       1.52     141.23  1
